Country	deaths	ID	id_row
Afghanistan	19255.0	Q889	0
Albania	2635.0	Q222	1
Algeria	29339.0	Q262	2
American Samoa	77.0	Q16641	3
Andorra	52.0	Q228	4
Angola	5953.0	Q916	5
Antigua and Barbuda	82.0	Q781	6
Argentina	37928.0	Q414	7
Armenia	3780.0	Q399	8
Australia	19913.0	Q408	9
Austria	9148.0	Q40	10
Azerbaijan	11782.0	Q227	11
Bahamas	399.0	Q778	12
Bahrain	855.0	Q398	13
Bangladesh	38771.0	Q902	14
Barbados	402.0	Q244	15
Belarus	19713.0	Q184	16
Belgium	8857.0	Q31	17
Belize	260.0	Q242	18
Benin	3027.0	Q962	19
Bermuda	75.0	Q23635	20
Bhutan	278.0	Q917	21
Bolivia	6386.0	Q750	22
Bosnia and Herzegovina	5023.0	Q225	23
Botswana	1376.0	Q963	24
Brazil	165954.0	Q155	25
Brunei	189.0	Q921	26
Bulgaria	18478.0	Q219	27
Burkina Faso	4697.0	Q965	28
Burundi	1116.0	Q967	29
Cambodia	3741.0	Q424	30
Cameroon	9644.0	Q1009	31
Canada	32831.0	Q16	32
Cape Verde	214.0	Q1011	33
Central African Republic	1378.0	Q929	34
Chad	2030.0	Q657	35
Chile	13848.0	Q298	36
China	823869.0	Q148	37
Colombia	24986.0	Q739	38
Comoros	227.0	Q970	39
Congo	2377.0	Q971	40
Costa Rica	2825.0	Q800	41
Cote d'Ivoire	7189.0	Q1008	42
Croatia	7108.0	Q224	43
Cuba	11029.0	Q241	44
Cyprus	832.0	Q229	45
Czech Republic	15986.0	Q213	46
Democratic Republic of Congo	16083.0	Q974	47
Denmark	4128.0	Q35	48
Djibouti	370.0	Q977	49
Dominica	85.0	Q784	50
Dominican Republic	9082.0	Q786	51
Ecuador	11277.0	Q736	52
Egypt	102516.0	Q79	53
El Salvador	5429.0	Q792	54
England	46288.0	Q21	55
Equatorial Guinea	331.0	Q983	56
Eritrea	1171.0	Q986	57
Estonia	2716.0	Q191	58
Ethiopia	10813.0	Q115	59
Fiji	2135.0	Q712	60
Finland	6022.0	Q33	61
France	45054.0	Q142	62
Gabon	925.0	Q1000	63
Gambia	749.0	Q1005	64
Georgia	8435.0	Q230	65
Germany	103099.0	Q183	66
Ghana	12387.0	Q117	67
Greece	12381.0	Q41	68
Greenland	38.0	Q223	69
Grenada	139.0	Q769	70
Guam	265.0	Q16635	71
Guatemala	7356.0	Q774	72
Guinea	3405.0	Q1006	73
Guinea-Bissau	516.0	Q1007	74
Guyana	828.0	Q734	75
Haiti	6036.0	Q790	76
Honduras	4497.0	Q783	77
Hungary	18740.0	Q28	78
Iceland	228.0	Q189	79
India	532151.0	Q668	80
Indonesia	139963.0	Q252	81
Iran	53086.0	Q794	82
Iraq	18242.0	Q796	83
Ireland	2808.0	Q27	84
Israel	4581.0	Q801	85
Italy	63365.0	Q38	86
Jamaica	3061.0	Q766	87
Japan	57113.0	Q17	88
Jordan	5266.0	Q810	89
Kazakhstan	22276.0	Q232	90
Kenya	10046.0	Q114	91
Kiribati	187.0	Q710	92
Kuwait	1659.0	Q817	93
Kyrgyzstan	3963.0	Q813	94
Laos	2894.0	Q819	95
Latvia	4486.0	Q211	96
Lebanon	6600.0	Q822	97
Lesotho	1785.0	Q1013	98
Liberia	1427.0	Q1014	99
Libya	6438.0	Q1016	100
Lithuania	5984.0	Q37	101
Luxembourg	435.0	Q32	102
Macedonia	3245.0	Q221	103
Madagascar	6026.0	Q1019	104
Malawi	3612.0	Q1020	105
Malaysia	18261.0	Q833	106
Maldives	99.0	Q826	107
Mali	3618.0	Q912	108
Malta	462.0	Q233	109
Marshall Islands	72.0	Q709	110
Mauritania	1510.0	Q1025	111
Mauritius	1941.0	Q1027	112
Mexico	115426.0	Q96	113
Micronesia (country)	146.0	Q702	114
Moldova	6589.0	Q217	115
Mongolia	2765.0	Q711	116
Montenegro	978.0	Q236	117
Morocco	38977.0	Q1028	118
Mozambique	6459.0	Q1029	119
Myanmar	20041.0	Q836	120
Namibia	1070.0	Q1030	121
Nepal	9140.0	Q837	122
Netherlands	11861.0	Q55	123
New Zealand	3587.0	Q664	124
Nicaragua	3124.0	Q811	125
Niger	2552.0	Q1032	126
Nigeria	25869.0	Q1033	127
North Korea	7938.0	Q423	128
Northern Ireland	1431.0	Q26	129
Northern Mariana Islands	52.0	Q16644	130
Norway	3344.0	Q20	131
Oman	2009.0	Q842	132
Pakistan	100935.0	Q843	133
Palestine	2222.0	Q219060	134
Panama	2104.0	Q804	135
Papua New Guinea	7691.0	Q691	136
Paraguay	4315.0	Q733	137
Peru	12091.0	Q419	138
Philippines	68559.0	Q928	139
Poland	55277.0	Q36	140
Portugal	10777.0	Q45	141
Puerto Rico	6057.0	Q1183	142
Qatar	751.0	Q846	143
Romania	40891.0	Q218	144
Russia	286420.0	Q159	145
Rwanda	1954.0	Q1037	146
Saint Lucia	181.0	Q760	147
Saint Vincent and the Grenadines	146.0	Q757	148
Samoa	195.0	Q683	149
Sao Tome and Principe	72.0	Q1039	150
Saudi Arabia	17399.0	Q851	151
Scotland	6197.0	Q22	152
Senegal	4448.0	Q1041	153
Serbia	18550.0	Q403	154
Seychelles	82.0	Q1042	155
Sierra Leone	2154.0	Q1044	156
Singapore	1558.0	Q334	157
Slovakia	8380.0	Q214	158
Slovenia	2441.0	Q215	159
Solomon Islands	506.0	Q685	160
Somalia	3146.0	Q1045	161
South Africa	44740.0	Q258	162
South Korea	15881.0	Q884	163
South Sudan	1521.0	Q958	164
Spain	41510.0	Q29	165
Sri Lanka	11867.0	Q854	166
Sudan	22214.0	Q1049	167
Suriname	657.0	Q730	168
Swaziland	1060.0	Q1050	169
Sweden	8663.0	Q34	170
Switzerland	5696.0	Q39	171
Syria	13744.0	Q858	172
Taiwan	16261.0	Q865	173
Tajikistan	4262.0	Q863	174
Tanzania	12276.0	Q924	175
Thailand	42830.0	Q869	176
Timor	216.0	Q574	177
Togo	1896.0	Q945	178
Tonga	115.0	Q678	179
Trinidad and Tobago	2279.0	Q754	180
Tunisia	10367.0	Q948	181
Turkey	65436.0	Q43	182
Turkmenistan	6002.0	Q874	183
Uganda	4805.0	Q1036	184
Ukraine	105698.0	Q212	185
United Arab Emirates	5057.0	Q878	186
United Kingdom	56735.0	Q145	187
United States	408831.0	Q30	188
United States Virgin Islands	247.0	Q11703	189
Uruguay	3574.0	Q77	190
Uzbekistan	34342.0	Q265	191
Vanuatu	284.0	Q686	192
Venezuela	25387.0	Q717	193
Vietnam	28583.0	Q881	194
Wales	2820.0	Q25	195
Yemen	13796.0	Q805	196
Zambia	3338.0	Q953	197
Zimbabwe	5713.0	Q954	198
