Country	deaths	ID	id_row
Afghanistan	632.0	Q889	0
Albania	1485.0	Q222	1
Algeria	941.0	Q262	2
American Samoa	2.0	Q16641	3
Andorra	27.0	Q228	4
Angola	9080.0	Q916	5
Antigua and Barbuda	16.0	Q781	6
Argentina	7181.0	Q414	7
Armenia	290.0	Q399	8
Australia	7227.0	Q408	9
Austria	4745.0	Q40	10
Azerbaijan	3980.0	Q227	11
Bahamas	151.0	Q778	12
Bahrain	56.0	Q398	13
Bangladesh	9910.0	Q902	14
Barbados	112.0	Q244	15
Belarus	14625.0	Q184	16
Belgium	5764.0	Q31	17
Belize	174.0	Q242	18
Benin	1321.0	Q962	19
Bermuda	40.0	Q23635	20
Bhutan	136.0	Q917	21
Bolivia	1855.0	Q750	22
Bosnia and Herzegovina	3194.0	Q225	23
Botswana	844.0	Q963	24
Brazil	83215.0	Q155	25
Brunei	13.0	Q921	26
Bulgaria	5497.0	Q219	27
Burkina Faso	7161.0	Q965	28
Burundi	9174.0	Q967	29
Cambodia	10420.0	Q424	30
Cameroon	11702.0	Q1009	31
Canada	5230.0	Q16	32
Cape Verde	184.0	Q1011	33
Central African Republic	3889.0	Q929	34
Chad	3288.0	Q657	35
Chile	5084.0	Q298	36
China	670297.0	Q148	37
Colombia	11338.0	Q739	38
Comoros	41.0	Q970	39
Congo	1884.0	Q971	40
Costa Rica	1250.0	Q800	41
Cote d'Ivoire	5671.0	Q1008	42
Croatia	3628.0	Q224	43
Cuba	4149.0	Q241	44
Cyprus	206.0	Q229	45
Czech Republic	7854.0	Q213	46
Democratic Republic of Congo	21974.0	Q974	47
Denmark	3389.0	Q35	48
Djibouti	93.0	Q977	49
Dominica	36.0	Q784	50
Dominican Republic	2416.0	Q786	51
Ecuador	6864.0	Q736	52
Egypt	7288.0	Q79	53
El Salvador	30250.0	Q792	54
England	13006.0	Q21	55
Equatorial Guinea	414.0	Q983	56
Eritrea	1705.0	Q986	57
Estonia	1524.0	Q191	58
Ethiopia	17320.0	Q115	59
Fiji	92.0	Q712	60
Finland	2332.0	Q33	61
France	38821.0	Q142	62
Gabon	777.0	Q1000	63
Gambia	257.0	Q1005	64
Georgia	1915.0	Q230	65
Germany	46904.0	Q183	66
Ghana	17418.0	Q117	67
Greece	4500.0	Q41	68
Greenland	26.0	Q223	69
Grenada	47.0	Q769	70
Guam	3.0	Q16635	71
Guatemala	7674.0	Q774	72
Guinea	943.0	Q1006	73
Guinea-Bissau	645.0	Q1007	74
Guyana	357.0	Q734	75
Haiti	3900.0	Q790	76
Honduras	3031.0	Q783	77
Hungary	12113.0	Q28	78
Iceland	28.0	Q189	79
India	580499.0	Q668	80
Indonesia	20053.0	Q252	81
Iran	856.0	Q794	82
Iraq	862.0	Q796	83
Ireland	2136.0	Q27	84
Israel	595.0	Q801	85
Italy	26208.0	Q38	86
Jamaica	837.0	Q766	87
Japan	12904.0	Q17	88
Jordan	100.0	Q810	89
Kazakhstan	15037.0	Q232	90
Kenya	20883.0	Q114	91
Kiribati	16.0	Q710	92
Kuwait	23.0	Q817	93
Kyrgyzstan	3199.0	Q813	94
Laos	1710.0	Q819	95
Latvia	1901.0	Q211	96
Lebanon	495.0	Q822	97
Lesotho	2687.0	Q1013	98
Liberia	1346.0	Q1014	99
Libya	76.0	Q1016	100
Lithuania	3945.0	Q37	101
Luxembourg	417.0	Q32	102
Macedonia	62.0	Q221	103
Madagascar	2882.0	Q1019	104
Malawi	4234.0	Q1020	105
Malaysia	7003.0	Q833	106
Maldives	8.0	Q826	107
Mali	2117.0	Q912	108
Malta	-10.0	Q233	109
Marshall Islands	3.0	Q709	110
Mauritania	163.0	Q1025	111
Mauritius	238.0	Q1027	112
Mexico	52225.0	Q96	113
Micronesia (country)	2.0	Q702	114
Moldova	4188.0	Q217	115
Mongolia	2571.0	Q711	116
Montenegro	863.0	Q236	117
Morocco	2998.0	Q1028	118
Mozambique	852.0	Q1029	119
Myanmar	13213.0	Q836	120
Namibia	1331.0	Q1030	121
Nepal	6325.0	Q837	122
Netherlands	5852.0	Q55	123
New Zealand	1299.0	Q664	124
Nicaragua	1441.0	Q811	125
Niger	1036.0	Q1032	126
Nigeria	39517.0	Q1033	127
North Korea	7861.0	Q423	128
Northern Ireland	715.0	Q26	129
Northern Mariana Islands	4.0	Q16644	130
Norway	520.0	Q20	131
Oman	81.0	Q842	132
Pakistan	7948.0	Q843	133
Palestine	28.0	Q219060	134
Panama	1260.0	Q804	135
Papua New Guinea	4537.0	Q691	136
Paraguay	1729.0	Q733	137
Peru	6288.0	Q419	138
Philippines	29507.0	Q928	139
Poland	27755.0	Q36	140
Portugal	12203.0	Q45	141
Puerto Rico	1878.0	Q1183	142
Qatar	137.0	Q846	143
Romania	37822.0	Q218	144
Russia	189865.0	Q159	145
Rwanda	4604.0	Q1037	146
Saint Lucia	81.0	Q760	147
Saint Vincent and the Grenadines	49.0	Q757	148
Samoa	14.0	Q683	149
Sao Tome and Principe	82.0	Q1039	150
Saudi Arabia	558.0	Q851	151
Scotland	2019.0	Q22	152
Senegal	873.0	Q1041	153
Serbia	10161.0	Q403	154
Seychelles	49.0	Q1042	155
Sierra Leone	3606.0	Q1044	156
Singapore	93.0	Q334	157
Slovakia	3105.0	Q214	158
Slovenia	695.0	Q215	159
Solomon Islands	25.0	Q685	160
Somalia	1528.0	Q1045	161
South Africa	39780.0	Q258	162
South Korea	12802.0	Q884	163
South Sudan	745.0	Q958	164
Spain	31586.0	Q29	165
Sri Lanka	6150.0	Q854	166
Sudan	4099.0	Q1049	167
Suriname	338.0	Q730	168
Swaziland	544.0	Q1050	169
Sweden	2750.0	Q34	170
Switzerland	1818.0	Q39	171
Syria	512.0	Q858	172
Taiwan	11776.0	Q865	173
Tajikistan	341.0	Q863	174
Tanzania	15323.0	Q924	175
Thailand	40559.0	Q869	176
Timor	65.0	Q574	177
Togo	1463.0	Q945	178
Tonga	4.0	Q678	179
Trinidad and Tobago	192.0	Q754	180
Tunisia	174.0	Q948	181
Turkey	5795.0	Q43	182
Turkmenistan	2134.0	Q874	183
Uganda	10541.0	Q1036	184
Ukraine	85457.0	Q212	185
United Arab Emirates	1725.0	Q878	186
United Kingdom	16672.0	Q145	187
United States	80986.0	Q30	188
United States Virgin Islands	39.0	Q11703	189
Uruguay	989.0	Q77	190
Uzbekistan	7663.0	Q265	191
Vanuatu	13.0	Q686	192
Venezuela	15599.0	Q717	193
Vietnam	76353.0	Q881	194
Wales	931.0	Q25	195
Yemen	42.0	Q805	196
Zambia	5287.0	Q953	197
Zimbabwe	7228.0	Q954	198
