Lesotho	2.3	2.5	Q1013	105
Liberia	2.0	3.1	Q1014	106
Libya	74.8	52.1	Q1016	107
Liechtenstein	5.1	6.6	Q347	108
Lithuania	37.0	54.2	Q37	109
Luxembourg	53.2	71.1	Q32	110
Madagascar	10.0	14.1	Q1019	111
Malawi	7.0	7.7	Q1020	112
Malaysia	255.0	364.7	Q833	113
Maldives	2.6	5.7	Q826	114
Mali	10.7	17.5	Q912	115
Malta	8.7	14.8	Q233	116
Marshall Islands	0.2	0.2	Q709	117
Mauritania	5.6	7.6	Q1025	118
Mauritius	10.0	14.2	Q1027	119
Mexico	1.8	1.3	Q96	120
Micronesia, Fed. Sts.	0.3	0.4	Q702	121
Moldova	7.0	12.0	Q217	122
Monaco	5.4	7.2	Q235	123
Mongolia	7.2	13.9	Q711	124
Montenegro	4.1	5.5	Q236	125
Morocco	93.2	118.7	Q1028	126
Mozambique	11.1	14.9	Q1029	127
Myanmar	49.5	76.1	Q836	128
Namibia	11.3	12.4	Q1030	129
Nepal	16.0	30.6	Q837	130
Netherlands	846.6	909.1	Q55	131
New Zealand	146.6	206.9	Q664	132
Nicaragua	8.8	12.5	Q811	133
Niger	7.8	12.9	Q1032	134
Nigeria	363.4	448.1	Q1033	135
North Macedonia	9.4	12.7	Q221	136
Northern Mariana Islands	0.8	1.3	Q16644	137
Norway	428.8	403.3	Q20	138
Oman	57.0	77.0	Q842	139
Pakistan	177.2	278.2	Q843	140
Palau	0.2	0.3	Q695	141
Panama	29.4	66.8	Q804	142
Papua New Guinea	14.3	25.0	Q691	143
Paraguay	27.2	38.1	Q733	144
Peru	147.5	226.8	Q419	145
Philippines	208.4	376.8	Q928	146
Poland	479.3	592.2	Q36	147
Portugal	237.9	237.7	Q45	148
Puerto Rico	98.4	105.0	Q1183	149
Qatar	125.1	183.5	Q846	150
Romania	166.2	250.1	Q218	151
Russian Federation	1524.9	1699.9	Q159	152
Rwanda	6.1	10.1	Q1037	153
Samoa	0.7	0.9	Q683	154
San Marino	1.9	1.6	Q238	155
Sao Tome and Principe	0.2	0.4	Q1039	156
Saudi Arabia	528.2	793.0	Q851	157
Senegal	16.2	23.6	Q1041	158
Serbia	41.8	51.4	Q403	159
Seychelles	1.0	1.7	Q1042	160
Sierra Leone	2.6	3.9	Q1044	161
Singapore	239.8	372.1	Q334	162
Slovak Republic	90.2	105.4	Q214	163
Slovenia	48.2	53.7	Q215	164
Solomon Islands	0.7	1.4	Q685	165
South Africa	375.3	351.4	Q258	166
Spain	1.7	1394.1	Q29	167
Sri Lanka	56.7	84.0	Q854	168
St. Kitts and Nevis	0.8	1.1	Q763	169
St. Lucia	1.5	2.1	Q760	170
St. Vincent and the Grenadines	0.7	0.8	Q757	171
Sudan	61.7	18.9	Q1049	172
Suriname	4.4	4.0	Q730	173
Sweden	495.8	530.8	Q34	174
Switzerland	583.8	703.1	Q39	175
Tajikistan	5.6	8.1	Q863	176
Tanzania	32.0	63.2	Q924	177
Thailand	341.1	543.6	Q869	178
Timor-Leste	0.9	1.7	Q574	179
Togo	3.4	5.5	Q945	180
Tonga	0.4	0.5	Q678	181
Trinidad and Tobago	22.2	24.1	Q754	182
Tunisia	44.1	38.8	Q948	183
Turkey	771.9	754.4	Q43	184
Turkmenistan	22.6	40.8	Q874	185
Turks and Caicos Islands	0.7	1.0	Q18221	186
Tuvalu	0.0	0.0	Q672	187
Uganda	26.5	34.4	Q1036	188
Ukraine	136.0	153.8	Q212	189
United Arab Emirates	289.8	421.1	Q878	190
United Kingdom	1.2	1.1	Q145	191
United States	14992.1	21427.7	Q30	192
Uruguay	40.3	56.0	Q77	193
Uzbekistan	46.7	57.9	Q265	194
Vanuatu	0.7	0.9	Q686	195
Vietnam	115.9	261.9	Q881	196
Virgin Islands (U.S.)	4.3	3.9	Q11703	197
West Bank and Gaza	8.9	14.6	Q407199	198
Yemen, Rep.	30.9	27.6	Q805	199
Zambia	20.3	23.1	Q953	200
Zimbabwe	12.0	21.4	Q954	201
