Paraguay	69.0	74.0	Q733	139
Peru	66.0	77.0	Q419	140
Philippines	66.0	71.0	Q928	141
Poland	71.0	78.0	Q36	142
Portugal	74.0	81.0	Q45	143
Puerto Rico	74.0	80.0	Q1183	144
Qatar	76.0	80.0	Q846	145
Romania	70.0	75.0	Q218	146
Russian Federation	69.0	73.0	Q159	147
Rwanda	33.0	69.0	Q1037	148
Samoa	66.0	73.0	Q683	149
Sao Tome and Principe	58.0	70.0	Q1039	150
Saudi Arabia	69.0	75.0	Q851	151
Senegal	57.0	68.0	Q1041	152
Serbia	71.0	76.0	Q403	153
Seychelles	68.0	73.0	Q1042	154
Sierra Leone	39.0	54.0	Q1044	155
Singapore	75.0	83.0	Q334	156
Slovak Republic	71.0	77.0	Q214	157
Slovenia	73.0	81.0	Q215	158
Solomon Islands	64.0	73.0	Q685	159
Somalia	45.0	57.0	Q1045	160
South Africa	63.0	64.0	Q258	161
South Sudan	44.0	58.0	Q958	162
Spain	77.0	83.0	Q29	163
Sri Lanka	70.0	77.0	Q854	164
St. Lucia	71.0	76.0	Q760	165
St. Martin (French part)	75.0	80.0	Q126125	166
St. Vincent and the Grenadines	71.0	72.0	Q757	167
Sudan	56.0	65.0	Q1049	168
Suriname	67.0	72.0	Q730	169
Sweden	78.0	83.0	Q34	170
Switzerland	77.0	84.0	Q39	171
Syrian Arab Republic	71.0	72.0	Q858	172
Tajikistan	59.0	71.0	Q863	173
Tanzania	50.0	65.0	Q924	174
Thailand	70.0	77.0	Q869	175
Timor-Leste	48.0	69.0	Q574	176
Togo	56.0	61.0	Q945	177
Tonga	69.0	71.0	Q678	178
Trinidad and Tobago	68.0	73.0	Q754	179
Tunisia	69.0	77.0	Q948	180
Turkey	64.0	77.0	Q43	181
Turkmenistan	63.0	68.0	Q874	182
Uganda	46.0	63.0	Q1036	183
Ukraine	70.0	72.0	Q212	184
United Arab Emirates	72.0	78.0	Q878	185
United Kingdom	76.0	81.0	Q145	186
United States	75.0	79.0	Q30	187
Uruguay	73.0	78.0	Q77	188
Uzbekistan	66.0	72.0	Q265	189
Vanuatu	65.0	70.0	Q686	190
Venezuela, RB	71.0	72.0	Q717	191
Vietnam	71.0	75.0	Q881	192
Virgin Islands (U.S.)	74.0	80.0	Q11703	193
West Bank and Gaza	68.0	74.0	Q407199	194
Yemen, Rep.	57.0	66.0	Q805	195
Zambia	49.0	64.0	Q953	196
Zimbabwe	58.0	61.0	Q954	197
