Country	Total	ID	id_row
Afghanistan	-14.9	Q889	0
Albania	148.8	Q222	1
Algeria	0.0	Q262	2
Angola	44.4	Q916	3
Argentina	1669.2	Q414	4
Armenia	86.7	Q399	5
Azerbaijan	246.7	Q227	6
Bangladesh	1952.1	Q902	7
Belarus	-124.0	Q184	8
Belize	13.0	Q242	9
Benin	44.5	Q962	10
Bhutan	41.4	Q917	11
Bolivia	613.6	Q750	12
Bosnia and Herzegovina	109.4	Q225	13
Botswana	-85.4	Q963	14
Brazil	737.8	Q155	15
Bulgaria	-133.9	Q219	16
Burkina Faso	240.6	Q965	17
Burundi	0.4	Q967	18
Cabo Verde	27.9	Q1011	19
Cambodia	64.8	Q424	20
Cameroon	857.6	Q1009	21
Central African Republic	35.7	Q929	22
Chad	-14.4	Q657	23
China	379.4	Q148	24
Colombia	1696.7	Q739	25
Comoros	0.3	Q970	26
Congo, Dem. Rep.	68.9	Q974	27
Congo, Rep.	6.9	Q971	28
Costa Rica	1.4	Q800	29
Cote d'Ivoire	425.0	Q1008	30
Djibouti	42.2	Q977	31
Dominica	-4.0	Q784	32
Dominican Republic	252.8	Q786	33
Ecuador	799.1	Q736	34
Egypt, Arab Rep.	1217.4	Q79	35
El Salvador	104.1	Q792	36
Eritrea	-3.8	Q986	37
Ethiopia	1703.2	Q115	38
Fiji	29.1	Q712	39
Gabon	330.8	Q1000	40
Gambia, The	36.3	Q1005	41
Georgia	211.3	Q230	42
Ghana	91.0	Q117	43
Grenada	24.8	Q769	44
Guatemala	67.6	Q774	45
Guinea	110.6	Q1006	46
Guinea-Bissau	68.4	Q1007	47
Guyana	64.4	Q734	48
Haiti	-1.6	Q790	49
Honduras	202.5	Q783	50
India	1747.5	Q668	51
Indonesia	1663.4	Q252	52
Iran, Islamic Rep.	-67.1	Q794	53
Jamaica	18.0	Q766	54
Jordan	370.6	Q810	55
Kazakhstan	-280.9	Q232	56
Kenya	1509.9	Q114	57
Kosovo	5.4	Q1246	58
Kyrgyz Republic	32.3	Q813	59
Lao PDR	13.3	Q819	60
Lebanon	52.7	Q822	61
Lesotho	21.1	Q1013	62
Liberia	99.7	Q1014	63
North Macedonia	-38.6	Q221	64
Madagascar	130.9	Q1019	65
Malawi	137.8	Q1020	66
Maldives	69.0	Q826	67
Mali	382.5	Q912	68
Mauritania	-45.2	Q1025	69
Mauritius	-42.2	Q1027	70
Mexico	273.1	Q96	71
Moldova	99.8	Q217	72
Mongolia	260.3	Q711	73
Montenegro	-32.6	Q236	74
Morocco	45.9	Q1028	75
Mozambique	231.3	Q1029	76
Myanmar	206.8	Q836	77
Nepal	647.2	Q837	78
Nicaragua	410.6	Q811	79
Niger	184.9	Q1032	80
Nigeria	1040.0	Q1033	81
Pakistan	480.2	Q843	82
Papua New Guinea	372.5	Q691	83
Paraguay	292.7	Q733	84
Peru	-425.9	Q419	85
Philippines	1058.7	Q928	86
Romania	-2036.2	Q218	87
Russian Federation	-128.8	Q159	88
Rwanda	424.6	Q1037	89
Samoa	-2.0	Q683	90
Sao Tome and Principe	2.9	Q1039	91
Senegal	242.8	Q1041	92
Serbia	-116.8	Q403	93
Sierra Leone	21.6	Q1044	94
Solomon Islands	2.4	Q685	95
Somalia	0.0	Q1045	96
South Africa	-168.5	Q258	97
Sri Lanka	332.8	Q854	98
St. Lucia	-7.9	Q760	99
St. Vincent and the Grenadines	-4.3	Q757	100
Sudan	27.0	Q1049	101
Eswatini	18.1	Q1050	102
Syrian Arab Republic	1.3	Q858	103
Tajikistan	60.8	Q863	104
Tanzania	690.2	Q924	105
Thailand	51.7	Q869	106
Timor-Leste	35.4	Q574	107
Togo	89.0	Q945	108
Tonga	4.0	Q678	109
Tunisia	448.5	Q948	110
Turkey	706.8	Q43	111
Turkmenistan	-5.8	Q874	112
Uganda	285.6	Q1036	113
Ukraine	-561.4	Q212	114
Uzbekistan	1574.6	Q265	115
Vanuatu	27.1	Q686	116
Venezuela, RB	317.7	Q717	117
Vietnam	844.8	Q881	118
Yemen, Rep.	-51.5	Q805	119
Zambia	229.9	Q953	120
Zimbabwe	-40.8	Q954	121
