Country	deaths	ID	id_row
Afghanistan	9241.0	Q889	0
Albania	4161.0	Q222	1
Algeria	18610.0	Q262	2
American Samoa	31.0	Q16641	3
Andorra	80.0	Q228	4
Angola	8811.0	Q916	5
Antigua and Barbuda	38.0	Q781	6
Argentina	51912.0	Q414	7
Armenia	4872.0	Q399	8
Australia	21559.0	Q408	9
Austria	11502.0	Q40	10
Azerbaijan	12217.0	Q227	11
Bahamas	159.0	Q778	12
Bahrain	329.0	Q398	13
Bangladesh	90795.0	Q902	14
Barbados	168.0	Q244	15
Belarus	21497.0	Q184	16
Belgium	20078.0	Q31	17
Belize	127.0	Q242	18
Benin	1984.0	Q962	19
Bermuda	62.0	Q23635	20
Bhutan	296.0	Q917	21
Bolivia	4025.0	Q750	22
Bosnia and Herzegovina	8483.0	Q225	23
Botswana	901.0	Q963	24
Brazil	167657.0	Q155	25
Brunei	286.0	Q921	26
Bulgaria	20301.0	Q219	27
Burkina Faso	3335.0	Q965	28
Burundi	2736.0	Q967	29
Cambodia	12677.0	Q424	30
Cameroon	5244.0	Q1009	31
Canada	49362.0	Q16	32
Cape Verde	126.0	Q1011	33
Central African Republic	2509.0	Q929	34
Chad	1658.0	Q657	35
Chile	10405.0	Q298	36
China	2200000.0	Q148	37
Colombia	19434.0	Q739	38
Comoros	180.0	Q970	39
Congo	1556.0	Q971	40
Costa Rica	2204.0	Q800	41
Cote d'Ivoire	6312.0	Q1008	42
Croatia	9340.0	Q224	43
Cuba	18457.0	Q241	44
Cyprus	1492.0	Q229	45
Czech Republic	20822.0	Q213	46
Democratic Republic of Congo	16609.0	Q974	47
Denmark	11700.0	Q35	48
Djibouti	343.0	Q977	49
Dominica	38.0	Q784	50
Dominican Republic	7726.0	Q786	51
Ecuador	4722.0	Q736	52
Egypt	69344.0	Q79	53
El Salvador	2219.0	Q792	54
England	73218.0	Q21	55
Equatorial Guinea	163.0	Q983	56
Eritrea	1358.0	Q986	57
Estonia	2161.0	Q191	58
Ethiopia	9463.0	Q115	59
Fiji	886.0	Q712	60
Finland	5639.0	Q33	61
France	79002.0	Q142	62
Gabon	645.0	Q1000	63
Gambia	669.0	Q1005	64
Georgia	6799.0	Q230	65
Germany	141531.0	Q183	66
Ghana	5839.0	Q117	67
Greece	24401.0	Q41	68
Greenland	118.0	Q223	69
Grenada	86.0	Q769	70
Guam	116.0	Q16635	71
Guatemala	3769.0	Q774	72
Guinea	2275.0	Q1006	73
Guinea-Bissau	319.0	Q1007	74
Guyana	412.0	Q734	75
Haiti	4007.0	Q790	76
Honduras	3974.0	Q783	77
Hungary	24007.0	Q28	78
Iceland	323.0	Q189	79
India	894372.0	Q668	80
Indonesia	227477.0	Q252	81
Iran	38921.0	Q794	82
Iraq	11420.0	Q796	83
Ireland	5694.0	Q27	84
Israel	6092.0	Q801	85
Italy	84848.0	Q38	86
Jamaica	2158.0	Q766	87
Japan	200016.0	Q17	88
Jordan	3337.0	Q810	89
Kazakhstan	20075.0	Q232	90
Kenya	9780.0	Q114	91
Kiribati	178.0	Q710	92
Kuwait	1074.0	Q817	93
Kyrgyzstan	3801.0	Q813	94
Laos	5375.0	Q819	95
Latvia	4123.0	Q211	96
Lebanon	6406.0	Q822	97
Lesotho	1853.0	Q1013	98
Liberia	928.0	Q1014	99
Libya	2752.0	Q1016	100
Lithuania	5642.0	Q37	101
Luxembourg	671.0	Q32	102
Macedonia	4279.0	Q221	103
Madagascar	5821.0	Q1019	104
Malawi	3826.0	Q1020	105
Malaysia	23650.0	Q833	106
Maldives	170.0	Q826	107
Mali	2594.0	Q912	108
Malta	627.0	Q233	109
Marshall Islands	43.0	Q709	110
Mauritania	527.0	Q1025	111
Mauritius	1126.0	Q1027	112
Mexico	51575.0	Q96	113
Micronesia (country)	80.0	Q702	114
Moldova	6386.0	Q217	115
Mongolia	2934.0	Q711	116
Montenegro	1724.0	Q236	117
Morocco	18402.0	Q1028	118
