Country	deaths	ID	id_row
Afghanistan	9605.0	Q889	0
Albania	142.0	Q222	1
Algeria	4663.0	Q262	2
American Samoa	12.0	Q16641	3
Andorra	8.0	Q228	4
Angola	2283.0	Q916	5
Antigua and Barbuda	15.0	Q781	6
Argentina	9761.0	Q414	7
Armenia	25.0	Q399	8
Australia	4100.0	Q408	9
Austria	2327.0	Q40	10
Azerbaijan	861.0	Q227	11
Bahamas	57.0	Q778	12
Bahrain	22.0	Q398	13
Bangladesh	47724.0	Q902	14
Barbados	71.0	Q244	15
Belarus	3951.0	Q184	16
Belgium	1834.0	Q31	17
Belize	46.0	Q242	18
Benin	1144.0	Q962	19
Bermuda	12.0	Q23635	20
Bhutan	138.0	Q917	21
Bolivia	2034.0	Q750	22
Bosnia and Herzegovina	561.0	Q225	23
Botswana	306.0	Q963	24
Brazil	43919.0	Q155	25
Brunei	62.0	Q921	26
Bulgaria	1682.0	Q219	27
Burkina Faso	2810.0	Q965	28
Burundi	1332.0	Q967	29
Cambodia	3231.0	Q424	30
Cameroon	1853.0	Q1009	31
Canada	6265.0	Q16	32
Cape Verde	84.0	Q1011	33
Central African Republic	1161.0	Q929	34
Chad	1964.0	Q657	35
Chile	2001.0	Q298	36
China	277782.0	Q148	37
Colombia	8336.0	Q739	38
Comoros	143.0	Q970	39
Congo	868.0	Q971	40
Costa Rica	782.0	Q800	41
Cote d'Ivoire	3589.0	Q1008	42
Croatia	2082.0	Q224	43
Cuba	2158.0	Q241	44
Cyprus	224.0	Q229	45
Czech Republic	5083.0	Q213	46
Democratic Republic of Congo	12242.0	Q974	47
Denmark	937.0	Q35	48
Djibouti	141.0	Q977	49
Dominica	17.0	Q784	50
Dominican Republic	3126.0	Q786	51
Ecuador	2344.0	Q736	52
Egypt	1919.0	Q79	53
El Salvador	1121.0	Q792	54
England	10844.0	Q21	55
Equatorial Guinea	54.0	Q983	56
Eritrea	778.0	Q986	57
Estonia	516.0	Q191	58
Ethiopia	8225.0	Q115	59
Fiji	364.0	Q712	60
Finland	1930.0	Q33	61
France	10493.0	Q142	62
Gabon	265.0	Q1000	63
Gambia	385.0	Q1005	64
Georgia	2874.0	Q230	65
Germany	28097.0	Q183	66
Ghana	5011.0	Q117	67
Greece	1925.0	Q41	68
Greenland	8.0	Q223	69
Grenada	38.0	Q769	70
Guam	52.0	Q16635	71
Guatemala	1804.0	Q774	72
Guinea	2023.0	Q1006	73
Guinea-Bissau	360.0	Q1007	74
Guyana	219.0	Q734	75
Haiti	3473.0	Q790	76
Honduras	1757.0	Q783	77
Hungary	3418.0	Q28	78
Iceland	70.0	Q189	79
India	253495.0	Q668	80
Indonesia	84149.0	Q252	81
Iran	3375.0	Q794	82
Iraq	1771.0	Q796	83
Ireland	780.0	Q27	84
Israel	290.0	Q801	85
Italy	12043.0	Q38	86
Jamaica	517.0	Q766	87
Japan	15456.0	Q17	88
Jordan	565.0	Q810	89
Kazakhstan	1021.0	Q232	90
Kenya	4340.0	Q114	91
Kiribati	47.0	Q710	92
Kuwait	112.0	Q817	93
Kyrgyzstan	811.0	Q813	94
Laos	819.0	Q819	95
Latvia	1118.0	Q211	96
Lebanon	430.0	Q822	97
Lesotho	543.0	Q1013	98
Liberia	657.0	Q1014	99
Libya	1218.0	Q1016	100
Lithuania	1800.0	Q37	101
Luxembourg	93.0	Q32	102
Macedonia	315.0	Q221	103
Madagascar	5155.0	Q1019	104
Malawi	2093.0	Q1020	105
Malaysia	7426.0	Q833	106
Maldives	46.0	Q826	107
Mali	1967.0	Q912	108
Malta	45.0	Q233	109
Marshall Islands	25.0	Q709	110
Mauritania	560.0	Q1025	111
Mauritius	344.0	Q1027	112
Mexico	19071.0	Q96	113
Micronesia (country)	42.0	Q702	114
Moldova	2036.0	Q217	115
Mongolia	1159.0	Q711	116
Montenegro	34.0	Q236	117
Morocco	7417.0	Q1028	118
Mozambique	444.0	Q1029	119
Myanmar	7406.0	Q836	120
Namibia	357.0	Q1030	121
Nepal	3988.0	Q837	122
Netherlands	3034.0	Q55	123
New Zealand	774.0	Q664	124
Nicaragua	909.0	Q811	125
Niger	1678.0	Q1032	126
Nigeria	11811.0	Q1033	127
North Korea	6071.0	Q423	128
Northern Ireland	363.0	Q26	129
Northern Mariana Islands	10.0	Q16644	130
Norway	1098.0	Q20	131
Oman	366.0	Q842	132
Pakistan	62132.0	Q843	133
Palestine	567.0	Q219060	134
Panama	635.0	Q804	135
Papua New Guinea	4134.0	Q691	136
Paraguay	1184.0	Q733	137
Peru	3091.0	Q419	138
Philippines	25698.0	Q928	139
Poland	9769.0	Q36	140
Portugal	1523.0	Q45	141
Puerto Rico	806.0	Q1183	142
Qatar	2.0	Q846	143
Romania	1709.0	Q218	144
Russia	85961.0	Q159	145
Rwanda	816.0	Q1037	146
Saint Lucia	37.0	Q760	147
Saint Vincent and the Grenadines	35.0	Q757	148
Samoa	55.0	Q683	149
Sao Tome and Principe	29.0	Q1039	150
Saudi Arabia	3626.0	Q851	151
Scotland	1379.0	Q22	152
Senegal	1773.0	Q1041	153
Serbia	4524.0	Q403	154
Seychelles	15.0	Q1042	155
Sierra Leone	1206.0	Q1044	156
Singapore	396.0	Q334	157
Slovakia	2232.0	Q214	158
Slovenia	562.0	Q215	159
Solomon Islands	230.0	Q685	160
Somalia	2919.0	Q1045	161
South Africa	8597.0	Q258	162
South Korea	3081.0	Q884	163
South Sudan	1150.0	Q958	164
Spain	7143.0	Q29	165
Sri Lanka	5264.0	Q854	166
Sudan	7811.0	Q1049	167
Suriname	163.0	Q730	168
Swaziland	211.0	Q1050	169
Sweden	275.0	Q34	170
Switzerland	1562.0	Q39	171
Syria	5151.0	Q858	172
Taiwan	2039.0	Q865	173
Tajikistan	893.0	Q863	174
Tanzania	5235.0	Q924	175
Thailand	12747.0	Q869	176
Timor	322.0	Q574	177
Togo	1163.0	Q945	178
Tonga	23.0	Q678	179
Trinidad and Tobago	528.0	Q754	180
Tunisia	436.0	Q948	181
Turkey	1266.0	Q43	182
Turkmenistan	457.0	Q874	183
Uganda	2920.0	Q1036	184
Ukraine	25764.0	Q212	185
United Arab Emirates	930.0	Q878	186
United Kingdom	13380.0	Q145	187
United States	69407.0	Q30	188
United States Virgin Islands	41.0	Q11703	189
Uruguay	903.0	Q77	190
Uzbekistan	853.0	Q265	191
Vanuatu	127.0	Q686	192
Venezuela	6494.0	Q717	193
Vietnam	8985.0	Q881	194
Wales	794.0	Q25	195
Yemen	8615.0	Q805	196
Zambia	1721.0	Q953	197
Zimbabwe	2553.0	Q954	198
