Country	2010	2019	ID	id_row
Afghanistan	1057.0	1160.0	Q889	0
Albania	1987.0	2283.0	Q222	1
Algeria	11489.0	10837.0	Q262	2
Angola	16028.0	8008.0	Q916	3
Antigua and Barbuda	214.0	511.0	Q781	4
Argentina	14265.0	19168.0	Q414	5
Armenia	1252.0	2282.0	Q399	6
Aruba	641.0	969.0	Q21203	7
Australia	50804.0	70711.0	Q408	8
Austria	38635.0	63396.0	Q40	9
Azerbaijan	3845.0	6303.0	Q227	10
Bahamas, The	1101.0	1682.0	Q778	11
Bahrain	1905.0	8077.0	Q398	12
Bangladesh	4122.0	9526.0	Q902	13
Barbados	651.0	661.0	Q244	14
Belarus	3019.0	5823.0	Q184	15
Belgium	87758.0	120193.0	Q31	16
Belize	154.0	213.0	Q242	17
Benin	503.0	762.0	Q962	18
Bermuda	995.0	1021.0	Q23635	19
Bhutan	135.0	235.0	Q917	20
Bolivia	1125.0	2875.0	Q750	21
Bosnia and Herzegovina	533.0	738.0	Q225	22
Botswana	823.0	1180.0	Q963	23
Brazil	57813.0	67088.0	Q155	24
Brunei Darussalam	1269.0	1777.0	Q921	25
Bulgaria	3410.0	6393.0	Q219	26
Burkina Faso	818.0	1497.0	Q965	27
Burundi	156.0	216.0	Q967	28
Cabo Verde	297.0	349.0	Q1011	29
Cambodia	996.0	3170.0	Q424	30
Cameroon	1718.0	2641.0	Q1009	31
Canada	97240.0	115163.0	Q16	32
Chile	12380.0	13852.0	Q298	33
China	139787.0	501827.0	Q148	34
Hong Kong SAR, China	70247.0	79007.0	Q8646	35
Macao SAR, China	2479.0	4881.0	Q14773	36
Colombia	9554.0	13585.0	Q739	37
Comoros	93.0	105.0	Q970	38
Congo, Dem. Rep.	2497.0	2665.0	Q974	39
Congo, Rep.	3299.0	2201.0	Q971	40
Costa Rica	1869.0	4141.0	Q800	41
Cote d'Ivoire	2742.0	3308.0	Q1008	42
Croatia	4055.0	5456.0	Q224	43
Curacao	820.0	1080.0	Q25279	44
Cyprus	5270.0	8491.0	Q229	45
Czech Republic	17776.0	25539.0	Q213	46
Denmark	55011.0	71039.0	Q35	47
Djibouti	104.0	556.0	Q977	48
Dominica	65.0	165.0	Q784	49
Dominican Republic	2457.0	3721.0	Q786	50
Ecuador	2941.0	3938.0	Q736	51
Egypt, Arab Rep.	12991.0	20415.0	Q79	52
El Salvador	1054.0	1977.0	Q792	53
Estonia	2927.0	5610.0	Q191	54
Eswatini	652.0	168.0	Q1050	55
Ethiopia	2538.0	6129.0	Q115	56
Fiji	443.0	778.0	Q712	57
Finland	27507.0	36383.0	Q33	58
France	180890.0	262740.0	Q142	59
French Polynesia	594.0	383.0	Q30971	60
Gambia, The	77.0	101.0	Q1005	61
