Country	deaths	ID	id_row
Afghanistan	7775.0	Q889	0
Albania	846.0	Q222	1
Algeria	8810.0	Q262	2
American Samoa	8.0	Q16641	3
Andorra	9.0	Q228	4
Angola	1626.0	Q916	5
Antigua and Barbuda	9.0	Q781	6
Argentina	5032.0	Q414	7
Armenia	1325.0	Q399	8
Australia	2692.0	Q408	9
Austria	2100.0	Q40	10
Azerbaijan	4722.0	Q227	11
Bahamas	38.0	Q778	12
Bahrain	100.0	Q398	13
Bangladesh	28602.0	Q902	14
Barbados	39.0	Q244	15
Belarus	6679.0	Q184	16
Belgium	1842.0	Q31	17
Belize	30.0	Q242	18
Benin	708.0	Q962	19
Bermuda	6.0	Q23635	20
Bhutan	126.0	Q917	21
Bolivia	1069.0	Q750	22
Bosnia and Herzegovina	1391.0	Q225	23
Botswana	203.0	Q963	24
Brazil	20149.0	Q155	25
Brunei	34.0	Q921	26
Bulgaria	4830.0	Q219	27
Burkina Faso	1937.0	Q965	28
Burundi	856.0	Q967	29
Cambodia	1579.0	Q424	30
Cameroon	1790.0	Q1009	31
Canada	3970.0	Q16	32
Cape Verde	70.0	Q1011	33
Central African Republic	688.0	Q929	34
Chad	1127.0	Q657	35
Chile	1501.0	Q298	36
China	284292.0	Q148	37
Colombia	5288.0	Q739	38
Comoros	94.0	Q970	39
Congo	600.0	Q971	40
Costa Rica	547.0	Q800	41
Cote d'Ivoire	2585.0	Q1008	42
Croatia	1952.0	Q224	43
Cuba	3208.0	Q241	44
Cyprus	223.0	Q229	45
Czech Republic	4152.0	Q213	46
Democratic Republic of Congo	7964.0	Q974	47
Denmark	693.0	Q35	48
Djibouti	117.0	Q977	49
Dominica	11.0	Q784	50
Dominican Republic	2005.0	Q786	51
Ecuador	1311.0	Q736	52
Egypt	28953.0	Q79	53
El Salvador	984.0	Q792	54
England	8568.0	Q21	55
Equatorial Guinea	36.0	Q983	56
Eritrea	466.0	Q986	57
Estonia	545.0	Q191	58
Ethiopia	5489.0	Q115	59
Fiji	267.0	Q712	60
Finland	1505.0	Q33	61
France	8165.0	Q142	62
Gabon	167.0	Q1000	63
Gambia	279.0	Q1005	64
Georgia	2322.0	Q230	65
Germany	24720.0	Q183	66
Ghana	3042.0	Q117	67
Greece	3576.0	Q41	68
Greenland	5.0	Q223	69
Grenada	24.0	Q769	70
Guam	39.0	Q16635	71
Guatemala	1371.0	Q774	72
Guinea	1498.0	Q1006	73
Guinea-Bissau	216.0	Q1007	74
Guyana	144.0	Q734	75
Haiti	2069.0	Q790	76
