Country	deaths	ID	id_row
Afghanistan	14885.0	Q889	0
Albania	2207.0	Q222	1
Algeria	16103.0	Q262	2
American Samoa	26.0	Q16641	3
Andorra	23.0	Q228	4
Angola	3973.0	Q916	5
Antigua and Barbuda	32.0	Q781	6
Argentina	17270.0	Q414	7
Armenia	2855.0	Q399	8
Australia	6719.0	Q408	9
Austria	3733.0	Q40	10
Azerbaijan	9117.0	Q227	11
Bahamas	144.0	Q778	12
Bahrain	331.0	Q398	13
Bangladesh	40391.0	Q902	14
Barbados	150.0	Q244	15
Belarus	14581.0	Q184	16
Belgium	4151.0	Q31	17
Belize	89.0	Q242	18
Benin	1516.0	Q962	19
Bermuda	26.0	Q23635	20
Bhutan	188.0	Q917	21
Bolivia	2914.0	Q750	22
Bosnia and Herzegovina	2726.0	Q225	23
Botswana	457.0	Q963	24
Brazil	60109.0	Q155	25
Brunei	106.0	Q921	26
Bulgaria	10507.0	Q219	27
Burkina Faso	3646.0	Q965	28
Burundi	1928.0	Q967	29
Cambodia	2767.0	Q424	30
Cameroon	3847.0	Q1009	31
Canada	11735.0	Q16	32
Cape Verde	119.0	Q1011	33
Central African Republic	1488.0	Q929	34
Chad	2850.0	Q657	35
Chile	4966.0	Q298	36
China	753132.0	Q148	37
Colombia	10324.0	Q739	38
Comoros	187.0	Q970	39
Congo	1181.0	Q971	40
Costa Rica	1099.0	Q800	41
Cote d'Ivoire	5243.0	Q1008	42
Croatia	3540.0	Q224	43
Cuba	5618.0	Q241	44
Cyprus	486.0	Q229	45
Czech Republic	6412.0	Q213	46
Democratic Republic of Congo	14311.0	Q974	47
Denmark	2120.0	Q35	48
Djibouti	257.0	Q977	49
Dominica	32.0	Q784	50
Dominican Republic	4257.0	Q786	51
Ecuador	3584.0	Q736	52
Egypt	48864.0	Q79	53
El Salvador	1771.0	Q792	54
England	19643.0	Q21	55
Equatorial Guinea	111.0	Q983	56
Eritrea	1008.0	Q986	57
Estonia	952.0	Q191	58
Ethiopia	11723.0	Q115	59
Fiji	804.0	Q712	60
Finland	2900.0	Q33	61
France	20953.0	Q142	62
Gabon	339.0	Q1000	63
Gambia	481.0	Q1005	64
Georgia	5482.0	Q230	65
Germany	43427.0	Q183	66
Ghana	7502.0	Q117	67
Greece	8066.0	Q41	68
Greenland	18.0	Q223	69
Grenada	72.0	Q769	70
Guam	106.0	Q16635	71
Guatemala	3205.0	Q774	72
Guinea	2704.0	Q1006	73
Guinea-Bissau	393.0	Q1007	74
Guyana	383.0	Q734	75
Haiti	4705.0	Q790	76
Honduras	2167.0	Q783	77
Hungary	8946.0	Q28	78
Iceland	106.0	Q189	79
India	521312.0	Q668	80
Indonesia	92483.0	Q252	81
Iran	32356.0	Q794	82
Iraq	9889.0	Q796	83
Ireland	1076.0	Q27	84
Israel	2076.0	Q801	85
Italy	31261.0	Q38	86
Jamaica	1379.0	Q766	87
Japan	42024.0	Q17	88
Jordan	2028.0	Q810	89
Kazakhstan	13911.0	Q232	90
Kenya	6385.0	Q114	91
Kiribati	90.0	Q710	92
Kuwait	705.0	Q817	93
Kyrgyzstan	3728.0	Q813	94
Laos	1571.0	Q819	95
Latvia	2522.0	Q211	96
Lebanon	3156.0	Q822	97
