Country	deaths	ID	id_row
Afghanistan	5257.0	Q889	0
Albania	4.0	Q222	1
Algeria	190.0	Q262	2
American Samoa		Q16641	3
Andorra		Q228	4
Angola	14657.0	Q916	5
Antigua and Barbuda	1.0	Q781	6
Argentina	267.0	Q414	7
Armenia	3.0	Q399	8
Australia	27.0	Q408	9
Austria	2.0	Q40	10
Azerbaijan	89.0	Q227	11
Bahamas	3.0	Q778	12
Bahrain	5.0	Q398	13
Bangladesh	25397.0	Q902	14
Barbados	3.0	Q244	15
Belarus	5.0	Q184	16
Belgium	21.0	Q31	17
Belize	10.0	Q242	18
Benin	5267.0	Q962	19
Bermuda		Q23635	20
Bhutan	84.0	Q917	21
Bolivia	326.0	Q750	22
Bosnia and Herzegovina	3.0	Q225	23
Botswana	414.0	Q963	24
Brazil	2958.0	Q155	25
Brunei		Q921	26
Bulgaria	9.0	Q219	27
Burkina Faso	10444.0	Q965	28
Burundi	4585.0	Q967	29
Cambodia	1242.0	Q424	30
Cameroon	10470.0	Q1009	31
Canada	48.0	Q16	32
Cape Verde	24.0	Q1011	33
Central African Republic	5129.0	Q929	34
Chad	21211.0	Q657	35
Chile	100.0	Q298	36
China	3886.0	Q148	37
Colombia	520.0	Q739	38
Comoros	219.0	Q970	39
Congo	1707.0	Q971	40
Costa Rica	37.0	Q800	41
Cote d'Ivoire	9363.0	Q1008	42
Croatia	9.0	Q224	43
Cuba	206.0	Q241	44
Cyprus	1.0	Q229	45
Czech Republic	53.0	Q213	46
Democratic Republic of Congo	30915.0	Q974	47
Denmark	9.0	Q35	48
Djibouti	204.0	Q977	49
Dominica	1.0	Q784	50
Dominican Republic	332.0	Q786	51
Ecuador	208.0	Q736	52
Egypt	3142.0	Q79	53
El Salvador	205.0	Q792	54
England	32.0	Q21	55
Equatorial Guinea	160.0	Q983	56
Eritrea	3084.0	Q986	57
Estonia		Q191	58
Ethiopia	47812.0	Q115	59
Fiji	55.0	Q712	60
Finland	1.0	Q33	61
France	59.0	Q142	62
Gabon	253.0	Q1000	63
Gambia	504.0	Q1005	64
Georgia	9.0	Q230	65
Germany	117.0	Q183	66
Ghana	6144.0	Q117	67
Greece		Q41	68
Greenland		Q223	69
Grenada	1.0	Q769	70
Guam		Q16635	71
Guatemala	2237.0	Q774	72
Guinea	4465.0	Q1006	73
Guinea-Bissau	1128.0	Q1007	74
Guyana	37.0	Q734	75
Haiti	3099.0	Q790	76
Honduras	792.0	Q783	77
Hungary	58.0	Q28	78
Iceland		Q189	79
India	569679.0	Q668	80
Indonesia	49461.0	Q252	81
Iran	443.0	Q794	82
Iraq	421.0	Q796	83
Ireland	1.0	Q27	84
Israel	10.0	Q801	85
Italy	37.0	Q38	86
Jamaica	24.0	Q766	87
Japan	471.0	Q17	88
Jordan	25.0	Q810	89
Kazakhstan	39.0	Q232	90
Kenya	17003.0	Q114	91
Kiribati	26.0	Q710	92
Kuwait	3.0	Q817	93
