Country	Deaths	ID	id_row
Afghanistan	597.03	Q889	0
Albania	304.2	Q222	1
Algeria	278.36	Q262	2
American Samoa	283.75	Q16641	3
Andorra	109.13	Q228	4
Angola	276.04	Q916	5
Antigua and Barbuda	191.51	Q781	6
Argentina	191.03	Q414	7
Armenia	341.01	Q399	8
Australia	107.79	Q408	9
Austria	145.18	Q40	10
Azerbaijan	559.81	Q227	11
Bahamas	235.95	Q778	12
Bahrain	151.69	Q398	13
Bangladesh	298.0	Q902	14
Barbados	170.05	Q244	15
Belarus	443.13	Q184	16
Belgium	114.9	Q31	17
Belize	176.96	Q242	18
Benin	235.85	Q962	19
Bermuda	139.55	Q23635	20
Bhutan	217.07	Q917	21
Bolivia	204.3	Q750	22
Bosnia and Herzegovina	329.63	Q225	23
Botswana	237.37	Q963	24
Brazil	177.96	Q155	25
Brunei	201.28	Q921	26
Bulgaria	424.69	Q219	27
Burkina Faso	269.05	Q965	28
Burundi	293.07	Q967	29
Cambodia	270.89	Q424	30
Cameroon	244.66	Q1009	31
Canada	105.6	Q16	32
Cape Verde	182.22	Q1011	33
Central African Republic	435.73	Q929	34
Chad	281.0	Q657	35
Chile	127.99	Q298	36
China	261.9	Q148	37
Colombia	124.24	Q739	38
Comoros	261.52	Q970	39
Congo	344.09	Q971	40
Costa Rica	137.97	Q800	41
Cote d'Ivoire	303.74	Q1008	42
Croatia	253.78	Q224	43
Cuba	190.97	Q241	44
Cyprus	141.17	Q229	45
Czech Republic	227.48	Q213	46
Democratic Republic of Congo	318.95	Q974	47
Denmark	114.77	Q35	48
Djibouti	258.04	Q977	49
Dominica	227.38	Q784	50
Dominican Republic	266.65	Q786	51
Ecuador	140.45	Q736	52
Egypt	525.43	Q79	53
El Salvador	167.29	Q792	54
England	118.94	Q21	55
Equatorial Guinea	202.81	Q983	56
Eritrea	311.11	Q986	57
Estonia	255.57	Q191	58
Ethiopia	182.63	Q115	59
Fiji	412.82	Q712	60
Finland	153.51	Q33	61
France	86.06	Q142	62
Gabon	259.97	Q1000	63
Gambia	331.43	Q1005	64
Georgia	496.22	Q230	65
Germany	156.14	Q183	66
Ghana	298.25	Q117	67
Greece	175.69	Q41	68
Greenland	199.94	Q223	69
Grenada	243.96	Q769	70
Guam	310.5	Q16635	71
Guatemala	155.9	Q774	72
Guinea	336.72	Q1006	73
Guinea-Bissau	382.47	Q1007	74
Guyana	373.16	Q734	75
Haiti	430.55	Q790	76
