Country	2000	2016	ID	id_row
Afghanistan	86.0	125.4	Q889	0
Albania	86.3	150.9	Q222	1
Algeria	66.1	151.6	Q262	2
American Samoa	80.9	121.0	Q16641	3
Angola	62.6	192.9	Q916	4
Antigua and Barbuda	98.5	69.9	Q781	5
Argentina	85.9	129.1	Q414	6
Armenia	64.7	135.4	Q399	7
Australia	99.3	105.6	Q408	8
Austria	100.2	101.3	Q40	9
Azerbaijan	75.9	148.1	Q227	10
Bahamas, The	84.9	130.9	Q778	11
Bahrain	121.6	200.8	Q398	12
Bangladesh	89.9	145.3	Q902	13
Barbados	102.6	85.0	Q244	14
Belarus	79.6	133.9	Q184	15
Belgium	106.2	84.9	Q31	16
Belize	90.7	94.2	Q242	17
Benin	86.7	161.7	Q962	18
Bermuda	103.9	112.4	Q23635	19
Bhutan	78.5	102.1	Q917	20
Bolivia	83.1	146.4	Q750	21
Bosnia and Herzegovina	68.2	125.4	Q225	22
Botswana	96.6	119.8	Q963	23
Brazil	77.0	136.5	Q155	24
Brunei Darussalam	84.0	169.5	Q921	25
Bulgaria	112.5	129.9	Q219	26
Burkina Faso	68.1	127.4	Q965	27
Burundi	90.8	119.9	Q967	28
Cabo Verde	96.3	95.6	Q1011	29
Cambodia	74.7	187.6	Q424	30
Cameroon	77.8	181.7	Q1009	31
Canada	91.4	117.7	Q16	32
Cayman Islands	98.9	103.1	Q5785	33
Central African Republic	92.7	120.0	Q929	34
Chad	84.0	155.2	Q657	35
Chile	83.2	114.8	Q298	36
China	83.4	139.0	Q148	37
Hong Kong SAR, China	109.4	59.3	Q8646	38
Macao SAR, China	103.6	90.1	Q14773	39
Colombia	87.4	116.7	Q739	40
Comoros	96.6	108.7	Q970	41
Congo, Dem. Rep.	102.0	108.5	Q974	42
Congo, Rep.	83.2	138.1	Q971	43
Costa Rica	87.3	131.0	Q800	44
Cote d'Ivoire	92.7	129.7	Q1008	45
Croatia	78.4	128.2	Q224	46
Cuba	123.6	110.0	Q241	47
Cyprus	108.9	79.1	Q229	48
Czech Republic	101.7	102.5	Q213	49
Denmark	98.5	103.3	Q35	50
Djibouti	84.5	133.1	Q977	51
Dominica	118.9	110.5	Q784	52
Dominican Republic	84.5	147.5	Q786	53
Ecuador	84.5	114.4	Q736	54
Egypt, Arab Rep.	84.9	125.0	Q79	55
El Salvador	95.0	119.8	Q792	56
Equatorial Guinea	91.5	117.3	Q983	57
Eritrea	80.1	104.6	Q986	58
Estonia	84.5	129.5	Q191	59
Eswatini	86.1	113.8	Q1050	60
Ethiopia	69.9	161.9	Q115	61
Faroe Islands	100.5	100.7	Q4628	62
Fiji	100.6	83.0	Q712	63
Finland	98.7	97.3	Q33	64
France	103.3	96.1	Q142	65
French Polynesia	88.9	101.2	Q30971	66
Gabon	97.3	119.3	Q1000	67
Gambia, The	98.0	106.7	Q1005	68
Georgia	98.6	71.5	Q230	69
Germany	102.1	107.9	Q183	70
Ghana	78.7	153.1	Q117	71
Greece	104.6	95.1	Q41	72
Greenland	87.3	97.7	Q223	73
Grenada	132.5	128.0	Q769	74
Guam	95.4	78.0	Q16635	75
Guatemala	74.4	161.5	Q774	76
Guinea	85.2	135.7	Q1006	77
Guinea-Bissau	88.5	143.4	Q1007	78
Guyana	98.3	131.1	Q734	79
Haiti	95.8	157.1	Q790	80
Honduras	71.7	119.6	Q783	81
Hungary	91.3	87.2	Q28	82
Iceland	93.5	123.4	Q189	83
India	91.5	144.4	Q668	84
Indonesia	78.1	144.6	Q252	85
Iran, Islamic Rep.	77.6	113.3	Q794	86
Iraq	97.5	66.6	Q796	87
Ireland	107.6	110.0	Q27	88
Israel	87.7	109.7	Q801	89
Italy	98.8	92.6	Q38	90
Jamaica	97.6	105.6	Q766	91
Japan	103.6	92.2	Q17	92
Jordan	77.2	145.5	Q810	93
Kazakhstan	78.4	141.4	Q232	94
Kenya	72.0	125.6	Q114	95
Kiribati	74.5	60.4	Q710	96
Korea, Dem. Peopleâ€™s Rep.	84.4	100.8	Q423	97
Korea, Rep.	103.5	102.8	Q884	98
Kuwait	77.2	191.6	Q817	99
Kyrgyz Republic	94.5	117.8	Q813	100
Lao PDR	81.9	211.4	Q819	101
Latvia	83.7	151.7	Q211	102
Lebanon	98.5	87.9	Q822	103
Lesotho	105.7	95.3	Q1013	104
Liberia	99.4	135.8	Q1014	105
Libya	94.6	117.4	Q1016	106
Liechtenstein	92.2	97.0	Q347	107
Lithuania	89.6	136.6	Q37	108
Luxembourg	110.4	109.8	Q32	109
North Macedonia	98.3	125.3	Q221	110
Madagascar	88.9	121.3	Q1019	111
Malawi	99.7	147.2	Q1020	112
Malaysia	78.0	131.3	Q833	113
Maldives	90.1	67.3	Q826	114
Mali	77.7	175.8	Q912	115
Malta	107.8	90.3	Q233	116
Marshall Islands	19.1	104.1	Q709	117
Mauritania	90.3	120.0	Q1025	118
Mauritius	94.6	91.8	Q1027	119
Mexico	88.4	126.7	Q96	120
Micronesia, Fed. Sts.	106.3	100.7	Q702	121
Moldova	85.7	97.4	Q217	122
Mongolia	143.2	160.2	Q711	123
Morocco	72.0	118.5	Q1028	124
Mozambique	88.2	149.7	Q1029	125
Myanmar	75.0	135.8	Q836	126
Namibia	84.1	92.6	Q1030	127
Nepal	87.2	137.8	Q837	128
Netherlands	104.1	119.6	Q55	129
New Caledonia	98.0	106.3	Q33788	130
New Zealand	86.6	119.2	Q664	131
Nicaragua	82.2	128.5	Q811	132
Niger	68.9	176.4	Q1032	133
Nigeria	81.8	124.6	Q1033	134
Norway	96.7	107.4	Q20	135
Oman	88.8	146.2	Q842	136
Pakistan	88.6	130.4	Q843	137
Panama	95.6	115.0	Q804	138
Papua New Guinea	90.5	123.1	Q691	139
Paraguay	80.1	183.7	Q733	140
Peru	86.4	151.8	Q419	141
Philippines	85.8	114.0	Q928	142
Poland	92.4	117.6	Q36	143
Portugal	95.6	108.6	Q45	144
Puerto Rico	110.6	104.0	Q1183	145
Qatar	118.1	169.7	Q846	146
Romania	81.7	112.9	Q218	147
Russian Federation	91.9	147.5	Q159	148
Rwanda	83.2	140.6	Q1037	149
Samoa	92.6	117.7	Q683	150
Sao Tome and Principe	98.5	111.4	Q1039	151
Saudi Arabia	81.7	107.1	Q851	152
Senegal	106.3	148.5	Q1041	153
Seychelles	151.0	104.0	Q1042	154
Sierra Leone	44.3	201.2	Q1044	155
Singapore	70.0	114.9	Q334	156
Slovak Republic	89.5	101.8	Q214	157
Slovenia	98.3	88.7	Q215	158
Solomon Islands	81.6	112.4	Q685	159
Somalia	91.8	108.0	Q1045	160
South Africa	95.5	116.7	Q258	161
Spain	100.0	103.9	Q29	162
Sri Lanka	95.3	131.3	Q854	163
St. Kitts and Nevis	141.0	39.1	Q763	164
St. Lucia	130.2	64.4	Q760	165
St. Vincent and the Grenadines	104.3	103.6	Q757	166
Suriname	96.3	156.9	Q730	167
Sweden	101.8	99.6	Q34	168
Switzerland	102.1	102.8	Q39	169
Syrian Arab Republic	77.6	85.3	Q858	170
Tajikistan	76.1	155.5	Q863	171
Tanzania	73.9	169.0	Q924	172
Thailand	92.3	114.6	Q869	173
Timor-Leste	87.2	118.5	Q574	174
Togo	83.1	145.0	Q945	175
Tonga	94.0	138.0	Q678	176
Trinidad and Tobago	98.6	96.1	Q754	177
Tunisia	84.6	117.6	Q948	178
Turkey	94.2	134.5	Q43	179
Turkmenistan	72.4	113.0	Q874	180
Tuvalu	94.3	110.7	Q672	181
Uganda	85.7	98.3	Q1036	182
Ukraine	85.2	169.1	Q212	183
United Arab Emirates	174.0	102.3	Q878	184
United Kingdom	103.9	103.8	Q145	185
United States	96.0	122.3	Q30	186
Uruguay	82.8	116.7	Q77	187
Uzbekistan	81.3	157.1	Q265	188
Vanuatu	100.1	124.1	Q686	189
Venezuela, RB	96.5	107.7	Q717	190
Vietnam	76.9	136.2	Q881	191
Virgin Islands (U.S.)	91.9	107.2	Q11703	192
West Bank and Gaza	100.9	87.7	Q407199	193
Yemen, Rep.	82.9	141.7	Q805	194
Zambia	85.6	179.8	Q953	195
Zimbabwe	94.5	88.8	Q954	196
