Eswatini	1960.0	1768.0	Q1050	61
Ethiopia	8602.0	16084.0	Q115	62
Faroe Islands	780.0	1096.0	Q4628	63
Fiji	1808.0	2755.0	Q712	64
Finland	68803.0	73500.0	Q33	65
France	611070.0	651179.0	Q142	66
French Polynesia	1726.0	2600.0	Q30971	67
Gabon	2983.0	3039.0	Q1000	68
Gambia, The	285.0	619.0	Q1005	69
Georgia	5257.0	9066.0	Q230	70
Germany	1054814.0	1234222.0	Q183	71
Ghana	10922.0	13434.0	Q117	72
Greece	65907.0	62218.0	Q41	73
Greenland	808.0	950.0	Q223	74
Grenada	318.0	470.0	Q769	75
Guam	750.0	1055.0	Q16635	76
Guatemala	13838.0	19882.0	Q774	77
Guinea	1405.0	3370.0	Q1006	78
Guinea-Bissau	196.0	326.0	Q1007	79
Guyana	1397.0	2800.0	Q734	80
Haiti	3146.0	4447.0	Q790	81
Honduras	8907.0	11970.0	Q783	82
Hungary	88178.0	119814.0	Q28	83
Iceland	3920.0	6542.0	Q189	84
India	350233.0	483864.0	Q668	85
Indonesia	135663.0	170727.0	Q252	86
Iran, Islamic Rep.	65404.0	41828.0	Q794	87
Iraq	43915.0	56943.0	Q796	88
Ireland	60276.0	98483.0	Q27	89
Israel	58705.0	76491.0	Q801	90
Italy	487049.0	473512.0	Q38	91
Jamaica	5225.0	6410.0	Q766	92
Japan	694059.0	720738.0	Q17	93
Jordan	15564.0	19337.0	Q810	94
Kazakhstan	31107.0	37757.0	Q232	95
Kenya	12093.0	17215.0	Q114	96
Kiribati	73.0	125.0	Q710	97
Korea, Dem. Peopleâ€™s Rep.	3530.0	2990.0	Q423	98
Korea, Rep.	425212.0	503343.0	Q884	99
Kuwait	22675.0	34634.0	Q817	100
Kyrgyz Republic	3223.0	4904.0	Q813	101
Lao PDR	2060.0	5990.0	Q819	102
Latvia	11691.0	18717.0	Q211	103
Lebanon	18460.0	19641.0	Q822	104
Lesotho	2300.0	2136.0	Q1013	105
Liberia	710.0	869.0	Q1014	106
Libya	17674.0	14373.0	Q1016	107
Lithuania	23403.0	35612.0	Q37	108
Luxembourg	25092.0	23991.0	Q32	109
Madagascar	2584.0	3927.0	Q1019	110
Malawi	2173.0	2897.0	Q1020	111
Malaysia	164622.0	204998.0	Q833	112
Maldives	1091.0	2900.0	Q826	113
Mali	3428.0	4599.0	Q912	114
Malta	5062.0	7072.0	Q233	115
Marshall Islands	150.0	65.0	Q709	116
Mauritania	1935.0	2786.0	Q1025	117
Mauritius	4386.0	5609.0	Q1027	118
Mexico	310205.0	467342.0	Q96	119
Micronesia, Fed. Sts.	168.0	180.0	Q702	120
Moldova	3855.0	5842.0	Q217	121
Mongolia	3278.0	6127.0	Q711	122
Montenegro	2182.0	2909.0	Q236	123
Morocco	35381.0	50640.0	Q1028	124
Mozambique	4600.0	7653.0	Q1029	125
Myanmar	4760.0	18000.0	Q836	126
Namibia	5570.0	7215.0	Q1030	127
Nepal	5133.0	12140.0	Q837	128
Netherlands	516409.0	635967.0	Q55	129
New Caledonia	3312.0	2944.0	Q33788	130
New Zealand	30617.0	42233.0	Q664	131
Nicaragua	4792.0	7990.0	Q811	132
Niger	2476.0	2485.0	Q1032	133
Nigeria	44235.0	51029.0	Q1033	134
North Macedonia	5474.0	9471.0	Q221	135
Northern Mariana Islands	90.0	175.0	Q16644	136
Norway	77330.0	85013.0	Q20	137
Oman	19973.0	23739.0	Q842	138
Pakistan	37807.0	50463.0	Q843	139
Palau	107.0	158.0	Q695	140
Panama	16737.0	22220.0	Q804	141
Papua New Guinea	3524.0	3050.0	Q691	142
Paraguay	10033.0	12544.0	Q733	143
Peru	30030.0	42260.0	Q419	144
Philippines	58468.0	112829.0	Q928	145
Poland	178049.0	261998.0	Q36	146
Portugal	77749.0	89924.0	Q45	147
Qatar	23240.0	31349.0	Q846	148
Romania	62109.0	96530.0	Q218	149
Russian Federation	248634.0	254052.0	Q159	150
Rwanda	1431.0	2703.0	Q1037	151
Samoa	310.0	388.0	Q683	152
Sao Tome and Principe	112.0	141.0	Q1039	153
Saudi Arabia	106863.0	141891.0	Q851	154
Senegal	4782.0	8143.0	Q1041	155
Serbia	16735.0	26730.0	Q403	156
Seychelles	984.0	1088.0	Q1042	157
Sierra Leone	770.0	1530.0	Q1044	158
Singapore	310791.0	359266.0	Q334	159
Slovak Republic	66615.0	90049.0	Q214	160
Slovenia	30094.0	43962.0	Q215	161
Solomon Islands	404.0	570.0	Q685	162
South Africa	96835.0	107539.0	Q258	163
Spain	327016.0	371929.0	Q29	164
Sri Lanka	13512.0	19846.0	Q854	165
St. Kitts and Nevis	270.0	335.0	Q763	166
St. Lucia	662.0	620.0	Q760	167
St. Martin (French part)	734.0	915.0	Q126125	168
St. Vincent and the Grenadines	338.0	315.0	Q757	169
Sudan	10045.0	6221.0	Q1049	170
Suriname	1398.0	1820.0	Q730	171
Sweden	148946.0	158690.0	Q34	172
Switzerland	176281.0	277001.0	Q39	173
Syrian Arab Republic	17562.0	4900.0	Q858	174
Tajikistan	2657.0	3200.0	Q863	175
Tanzania	7874.0	8985.0	Q924	176
Thailand	182921.0	236640.0	Q869	177
Timor-Leste	246.0	591.0	Q574	178
Togo	1683.0	2252.0	Q945	179
Tonga	159.0	240.0	Q678	180
Trinidad and Tobago	6480.0	6000.0	Q754	181
Tunisia	22215.0	21555.0	Q948	182
Turkey	185544.0	210347.0	Q43	183
Turkmenistan	5700.0	3000.0	Q874	184
Tuvalu	22.0	29.0	Q672	185
Uganda	4664.0	7476.0	Q1036	186
Ukraine	60911.0	60607.0	Q212	187
United Arab Emirates	187001.0	261905.0	Q878	188
United Kingdom	592271.0	691801.0	Q145	189
United States	1969184.0	2568407.0	Q30	190
Uruguay	8622.0	8246.0	Q77	191
Uzbekistan	8689.0	23000.0	Q265	192
Vanuatu	285.0	290.0	Q686	193
Venezuela, RB	39000.0	5840.0	Q717	194
Vietnam	84839.0	253903.0	Q881	195
Yemen, Rep.	9255.0	10491.0	Q805	196
Zambia	5321.0	7221.0	Q953	197
Zimbabwe	3800.0	3500.0	Q954	198
