Country	2010	2019	ID	id_row
Afghanistan	388.0	1050.0	Q889	0
Albania	1544.0	2716.0	Q222	1
Algeria	57053.0	36089.0	Q262	2
American Samoa	320.0	470.0	Q16641	3
Angola	50595.0	34537.0	Q916	4
Antigua and Barbuda	46.0	45.0	Q781	5
Argentina	68187.0	65116.0	Q414	6
Armenia	1011.0	2640.0	Q399	7
Australia	212634.0	271592.0	Q408	8
Austria	152560.0	179021.0	Q40	9
Azerbaijan	26476.0	20000.0	Q227	10
Bahamas, The	702.0	825.0	Q778	11
Bahrain	14971.0	17881.0	Q398	12
Bangladesh	19194.0	37943.0	Q902	13
Barbados	429.0	454.0	Q244	14
Belarus	25284.0	32930.0	Q184	15
Belgium	407692.0	444563.0	Q31	16
Belize	478.0	460.0	Q242	17
Benin	1282.0	2367.0	Q962	18
Bermuda	15.0	16.0	Q23635	19
Bhutan	641.0	590.0	Q917	20
Bolivia	6402.0	8757.0	Q750	21
Bosnia and Herzegovina	4803.0	6578.0	Q225	22
Botswana	4693.0	5024.0	Q963	23
Brazil	201915.0	222644.0	Q155	24
Brunei Darussalam	8907.0	6490.0	Q921	25
Bulgaria	20630.0	33303.0	Q219	26
Burkina Faso	1591.0	3414.0	Q965	27
Burundi	101.0	182.0	Q967	28
Cabo Verde	44.0	62.0	Q1011	29
Cambodia	5143.0	14090.0	Q424	30
Cameroon	3878.0	4444.0	Q1009	31
Canada	387481.0	446934.0	Q16	32
Cayman Islands	24.0	55.0	Q5785	33
Central African Republic	140.0	180.0	Q929	34
Chad	3600.0	2360.0	Q657	35
Chile	71109.0	69682.0	Q298	36
China	1577754.0	2499029.0	Q148	37
Hong Kong SAR, China	400692.0	534887.0	Q8646	38
Macao SAR, China	870.0	1586.0	Q14773	39
Colombia	39713.0	39460.0	Q739	40
Comoros	21.0	52.0	Q970	41
Congo, Dem. Rep.	5300.0	6800.0	Q974	42
Congo, Rep.	9400.0	7183.0	Q971	43
Costa Rica	9448.0	11803.0	Q800	44
Cote d'Ivoire	11410.0	12724.0	Q1008	45
Croatia	11806.0	17381.0	Q224	46
Cuba	4914.0	2450.0	Q241	47
Curacao	928.0	470.0	Q25279	48
Cyprus	1402.0	3460.0	Q229	49
Czech Republic	132982.0	198511.0	Q213	50
Denmark	96440.0	110699.0	Q35	51
Djibouti	85.0	185.0	Q977	52
Dominica	37.0	20.0	Q784	53
Dominican Republic	6754.0	11360.0	Q786	54
Ecuador	17490.0	22329.0	Q736	55
Egypt, Arab Rep.	26438.0	28993.0	Q79	56
El Salvador	4499.0	5943.0	Q792	57
Equatorial Guinea	10000.0	5200.0	Q983	58
Eritrea	13.0	744.0	Q986	59
Estonia	11591.0	16124.0	Q191	60
Eswatini	1800.0	2044.0	Q1050	61
Ethiopia	2330.0	2774.0	Q115	62
Faroe Islands	839.0	1306.0	Q4628	63
Fiji	841.0	990.0	Q712	64
Finland	69518.0	73333.0	Q33	65
France	523767.0	569732.0	Q142	66
French Polynesia	153.0	130.0	Q30971	67
Gabon	8686.0	7318.0	Q1000	68
Gambia, The	68.0	111.0	Q1005	69
Georgia	1677.0	3765.0	Q230	70
Germany	1258924.0	1489158.0	Q183	71
Ghana	7960.0	15554.0	Q117	72
Greece	28017.0	37874.0	Q41	73
Greenland	380.0	750.0	Q223	74
Grenada	25.0	32.0	Q769	75
Guam	46.0	32.0	Q16635	76
Guatemala	8463.0	11189.0	Q774	77
Guinea	1471.0	3337.0	Q1006	78
Guinea-Bissau	127.0	306.0	Q1007	79
Guyana	880.0	1610.0	Q734	80
Haiti	579.0	1200.0	Q790	81
Honduras	6264.0	8705.0	Q783	82
Hungary	95483.0	123616.0	Q28	83
Iceland	4604.0	5224.0	Q189	84
India	226351.0	324163.0	Q668	85
Indonesia	157779.0	167497.0	Q252	86
Iran, Islamic Rep.	101316.0	55100.0	Q794	87
Iraq	52483.0	89491.0	Q796	88
Ireland	116497.0	169779.0	Q27	89
Israel	58415.0	58448.0	Q801	90
Italy	447301.0	532663.0	Q38	91
Jamaica	1328.0	1650.0	Q766	92
Japan	769774.0	705528.0	Q17	93
Jordan	7028.0	8313.0	Q810	94
Kazakhstan	59971.0	57309.0	Q232	95
Kenya	5169.0	5824.0	Q114	96
Kiribati	4.0	6.0	Q710	97
Korea, Dem. Peopleâ€™s Rep.	2555.0	240.0	Q423	98
Korea, Rep.	466384.0	542233.0	Q884	99
Kuwait	69978.0	64876.0	Q817	100
Kyrgyz Republic	1756.0	1966.0	Q813	101
Lao PDR	1746.0	5880.0	Q819	102
Latvia	9532.0	15489.0	Q211	103
Lebanon	5021.0	4829.0	Q822	104
Lesotho	878.0	1002.0	Q1013	105
Liberia	222.0	528.0	Q1014	106
Libya	48935.0	24441.0	Q1016	107
Lithuania	20748.0	33124.0	Q37	108
Luxembourg	19748.0	16508.0	Q32	109
Madagascar	1149.0	2640.0	Q1019	110
Malawi	1066.0	859.0	Q1020	111
Malaysia	198612.0	238195.0	Q833	112
Maldives	198.0	350.0	Q826	113
Mali	1996.0	3367.0	Q912	114
Malta	3586.0	3007.0	Q233	115
Marshall Islands	32.0	55.0	Q709	116
Mauritania	2074.0	2455.0	Q1025	117
Mauritius	2261.0	2230.0	Q1027	118
Mexico	298305.0	461116.0	Q96	119
Micronesia, Fed. Sts.	30.0	42.0	Q702	120
Moldova	1541.0	2779.0	Q217	121
Mongolia	2899.0	7620.0	Q711	122
Montenegro	437.0	465.0	Q236	123
Morocco	17771.0	28780.0	Q1028	124
Mozambique	3000.0	4550.0	Q1029	125
Myanmar	8661.0	17440.0	Q836	126
Namibia	4026.0	5084.0	Q1030	127
Nepal	856.0	900.0	Q837	128
Netherlands	574251.0	709229.0	Q55	129
New Caledonia	1493.0	1670.0	Q33788	130
New Zealand	31396.0	39523.0	Q664	131
Nicaragua	3251.0	6750.0	Q811	132
Niger	1150.0	1264.0	Q1032	133
Nigeria	84000.0	61690.0	Q1033	134
North Macedonia	3351.0	7189.0	Q221	135
Northern Mariana Islands	5.0	7.0	Q16644	136
Norway	130657.0	102685.0	Q20	137
Oman	36601.0	41556.0	Q842	138
Pakistan	21410.0	23352.0	Q843	139
Palau	6.0	7.0	Q695	140
Panama	10987.0	11390.0	Q804	141
Papua New Guinea	5742.0	10650.0	Q691	142
Paraguay	6505.0	7652.0	Q733	143
Peru	35803.0	47690.0	Q419	144
Philippines	51496.0	70334.0	Q928	145
Poland	159724.0	264013.0	Q36	146
Portugal	49406.0	67060.0	Q45	147
Qatar	74964.0	72640.0	Q846	148
Romania	49579.0	76873.0	Q218	149
Russian Federation	400630.0	418796.0	Q159	150
Rwanda	297.0	1166.0	Q1037	151
Samoa	70.0	49.0	Q683	152
Sao Tome and Principe	11.0	13.0	Q1039	153
Saudi Arabia	251143.0	268590.0	Q851	154
Senegal	2161.0	4175.0	Q1041	155
Serbia	9795.0	19630.0	Q403	156
Seychelles	400.0	495.0	Q1042	157
Sierra Leone	341.0	487.0	Q1044	158
Singapore	351867.0	390763.0	Q334	159
Slovak Republic	65957.0	89682.0	Q214	160
Slovenia	29200.0	44866.0	Q215	161
Solomon Islands	224.0	460.0	Q685	162
South Africa	91347.0	90016.0	Q258	163
Spain	254418.0	333622.0	Q29	164
Sri Lanka	8602.0	11973.0	Q854	165
St. Kitts and Nevis	32.0	65.0	Q763	166
St. Lucia	215.0	55.0	Q760	167
St. Martin (French part)	127.0	140.0	Q126125	168
St. Vincent and the Grenadines	42.0	42.0	Q757	169
Sudan	11404.0	2450.0	Q1049	170
Suriname	2026.0	2270.0	Q730	171
Sweden	158549.0	160543.0	Q34	172
Switzerland	195609.0	313866.0	Q39	173
Syrian Arab Republic	12796.0	2100.0	Q858	174
Tajikistan	1195.0	1050.0	Q863	175
Tanzania	4051.0	5048.0	Q924	176
Thailand	193306.0	246245.0	Q869	177
Timor-Leste	16.0	154.0	Q574	178
Togo	976.0	1103.0	Q945	179
Tonga	8.0	20.0	Q678	180
Trinidad and Tobago	10982.0	7320.0	Q754	181
Tunisia	16427.0	14933.0	Q948	182
Turkey	113883.0	180871.0	Q43	183
Turkmenistan	6500.0	10000.0	Q874	184
Tuvalu	0.0	0.0	Q672	185
Uganda	1619.0	3455.0	Q1036	186
Ukraine	51478.0	50066.0	Q212	187
United Arab Emirates	213539.0	280136.0	Q878	188
United Kingdom	420182.0	468817.0	Q145	189
United States	1278495.0	1645625.0	Q30	190
Uruguay	6724.0	7680.0	Q77	191
Uzbekistan	11695.0	16000.0	Q265	192
