Country	Deaths	ID	id_row
Afghanistan	0.11	Q889	0
Albania	1.43	Q222	1
Algeria	0.81	Q262	2
American Samoa	6.86	Q16641	3
Andorra	18.15	Q228	4
Angola	0.76	Q916	5
Antigua and Barbuda	0.69	Q781	6
Argentina	2.04	Q414	7
Armenia	3.39	Q399	8
Australia	14.6	Q408	9
Austria	48.24	Q40	10
Azerbaijan	3.84	Q227	11
Bahamas	1.22	Q778	12
Bahrain	0.35	Q398	13
Bangladesh	0.53	Q902	14
Barbados	1.41	Q244	15
Belarus	2.42	Q184	16
Belgium	17.34	Q31	17
Belize	0.59	Q242	18
Benin	0.3	Q962	19
Bermuda	0.57	Q23635	20
Bhutan	0.92	Q917	21
Bolivia	1.92	Q750	22
Bosnia and Herzegovina	1.48	Q225	23
Botswana	2.03	Q963	24
Brazil	3.83	Q155	25
Brunei	46.66	Q921	26
Bulgaria	3.35	Q219	27
Burkina Faso	0.25	Q965	28
Burundi	0.23	Q967	29
Cambodia	0.09	Q424	30
Cameroon	1.0	Q1009	31
Canada	14.67	Q16	32
Cape Verde	0.79	Q1011	33
Central African Republic	0.45	Q929	34
Chad	0.21	Q657	35
Chile	0.37	Q298	36
China	2.63	Q148	37
Colombia	0.28	Q739	38
Comoros	0.74	Q970	39
Congo	1.85	Q971	40
Costa Rica	0.35	Q800	41
Cote d'Ivoire	0.43	Q1008	42
Croatia	4.47	Q224	43
Cuba	3.37	Q241	44
Cyprus	0.7	Q229	45
Czech Republic	3.09	Q213	46
Democratic Republic of Congo	0.47	Q974	47
Denmark	10.22	Q35	48
Djibouti	0.48	Q977	49
Dominica	1.65	Q784	50
Dominican Republic	12.84	Q786	51
Ecuador	0.6	Q736	52
Egypt	0.61	Q79	53
El Salvador	2.85	Q792	54
England	20.77	Q21	55
Equatorial Guinea	1.74	Q983	56
Eritrea	0.49	Q986	57
Estonia	60.86	Q191	58
Ethiopia	0.2	Q115	59
Fiji	4.77	Q712	60
Finland	23.06	Q33	61
France	24.83	Q142	62
Gabon	1.81	Q1000	63
Gambia	0.46	Q1005	64
Georgia	5.01	Q230	65
Germany	33.57	Q183	66
Ghana	1.08	Q117	67
Greece	16.39	Q41	68
Greenland	9.81	Q223	69
Grenada	0.62	Q769	70
Guam	8.72	Q16635	71
Guatemala	1.32	Q774	72
Guinea	0.31	Q1006	73
Guinea-Bissau	0.33	Q1007	74
Guyana	0.79	Q734	75
Haiti	0.27	Q790	76
Honduras	3.03	Q783	77
Hungary	2.96	Q28	78
Iceland	3.57	Q189	79
India	1.05	Q668	80
Indonesia	0.24	Q252	81
Iran	9.47	Q794	82
Iraq	0.29	Q796	83
Ireland	3.83	Q27	84
Israel	0.88	Q801	85
Italy	10.9	Q38	86
Jamaica	1.06	Q766	87
Japan	44.01	Q17	88
Jordan	0.97	Q810	89
Kazakhstan	3.81	Q232	90
Kenya	1.22	Q114	91
Kiribati	2.2	Q710	92
Kuwait	11.02	Q817	93
Kyrgyzstan	8.84	Q813	94
Laos	0.13	Q819	95
Latvia	3.2	Q211	96
Lebanon	1.86	Q822	97
Lesotho	1.5	Q1013	98
Liberia	0.31	Q1014	99
Libya	2.85	Q1016	100
Lithuania	0.42	Q37	101
Luxembourg	61.81	Q32	102
Macedonia	2.74	Q221	103
Madagascar	0.37	Q1019	104
Malawi	0.48	Q1020	105
Malaysia	0.4	Q833	106
Maldives	0.12	Q826	107
Mali	0.22	Q912	108
Malta	16.06	Q233	109
Marshall Islands	6.55	Q709	110
Mauritania	0.52	Q1025	111
