Country	date	icu_patients	icu_patients_per_million	hosp_patients	hosp_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	ID
Finland	2020-04-27	56.0	10.107000000000001	187.0	33.75					Q33
Finland	2020-04-28	56.0	10.107000000000001	200.0	36.096					Q33
Finland	2020-04-29	51.0	9.205	208.0	37.54					Q33
Finland	2020-04-30	48.0	8.663	187.0	33.75					Q33
Finland	2020-05-01	49.0	8.844	185.0	33.389					Q33
Finland	2020-05-02	52.0	9.385	182.0	32.848					Q33
Finland	2020-05-03	49.0	8.844	185.0	33.389					Q33
Finland	2020-05-04	49.0	8.844	197.0	35.555					Q33
Finland	2020-05-05	48.0	8.663	195.0	35.194					Q33
Finland	2020-05-06	44.0	7.941	188.0	33.931					Q33
Finland	2020-05-07	44.0	7.941	174.0	31.404					Q33
Finland	2020-05-08	45.0	8.122	169.0	30.500999999999998					Q33
Finland	2020-05-09	45.0	8.122	161.0	29.058000000000003					Q33
Finland	2020-05-10	45.0	8.122	162.0	29.238000000000003					Q33
Finland	2020-05-11	44.0	7.941	161.0	29.058000000000003					Q33
Finland	2020-05-12	34.0	6.136	152.0	27.433000000000003					Q33
Finland	2020-05-13	35.0	6.317	157.0	28.336					Q33
Finland	2020-05-14	33.0	5.956	143.0	25.809					Q33
Finland	2020-05-15	32.0	5.775	118.0	21.296999999999997					Q33
Finland	2020-05-16	30.0	5.414	120.0	21.658					Q33
Finland	2020-05-17	29.0	5.234	118.0	21.296999999999997					Q33
Finland	2020-05-18	34.0	6.136	117.0	21.116					Q33
Finland	2020-05-19	25.0	4.512	112.0	20.214000000000002					Q33
Finland	2020-05-20	20.0	3.61	118.0	21.296999999999997					Q33
Finland	2020-05-21	22.0	3.971	110.0	19.852999999999998					Q33
Finland	2020-05-22	21.0	3.79	113.0	20.394000000000002					Q33
Finland	2020-05-23	21.0	3.79	104.0	18.77					Q33
Finland	2020-05-24	19.0	3.429	106.0	19.131					Q33
Finland	2020-05-25	18.0	3.2489999999999997	104.0	18.77					Q33
Finland	2020-05-26	11.0	1.985	95.0	17.146					Q33
Finland	2020-05-27	11.0	1.985	87.0	15.702					Q33
Finland	2020-05-28	11.0	1.985	83.0	14.98					Q33
Finland	2020-05-29	10.0	1.805	74.0	13.356					Q33
Finland	2020-05-30	11.0	1.985	71.0	12.814					Q33
Finland	2020-05-31	10.0	1.805	68.0	12.273					Q33
Finland	2020-06-01	9.0	1.624	68.0	12.273					Q33
Finland	2020-06-02	9.0	1.624	62.0	11.19					Q33
Finland	2020-06-03	7.0	1.263	51.0	9.205					Q33
Finland	2020-06-04	7.0	1.263	50.0	9.024					Q33
Finland	2020-06-05	8.0	1.444	51.0	9.205					Q33
Finland	2020-06-06	7.0	1.263	39.0	7.039					Q33
Finland	2020-06-07	6.0	1.083	40.0	7.218999999999999					Q33
Finland	2020-06-08	6.0	1.083	38.0	6.858					Q33
Finland	2020-06-09	4.0	0.722	28.0	5.053					Q33
Finland	2020-06-10	4.0	0.722	28.0	5.053					Q33
Finland	2020-06-11	4.0	0.722	25.0	4.512					Q33
Finland	2020-06-12	3.0	0.541	23.0	4.151					Q33
Finland	2020-06-13	2.0	0.361	26.0	4.6930000000000005					Q33
Finland	2020-06-14	1.0	0.18	26.0	4.6930000000000005					Q33
Finland	2020-06-15	3.0	0.541	22.0	3.971					Q33
Finland	2020-06-16	2.0	0.361	22.0	3.971					Q33
Finland	2020-06-17	2.0	0.361	26.0	4.6930000000000005					Q33
Finland	2020-06-18									Q33
Finland	2020-06-19									Q33
Finland	2020-06-20									Q33
Finland	2020-06-21									Q33
Finland	2020-06-22	2.0	0.361	21.0	3.79					Q33
Finland	2020-06-23									Q33
Finland	2020-06-24	2.0	0.361	22.0	3.971					Q33
Finland	2020-06-25									Q33
Finland	2020-06-26	1.0	0.18	24.0	4.332					Q33
Finland	2020-06-27									Q33
Finland	2020-06-28									Q33
Finland	2020-06-29	0.0	0.0	23.0	4.151					Q33
Finland	2020-06-30									Q33
Finland	2020-07-01	0.0	0.0	24.0	4.332					Q33
Finland	2020-07-02									Q33
Finland	2020-07-03	0.0	0.0	20.0	3.61					Q33
Finland	2020-07-04									Q33
Finland	2020-07-05									Q33
Finland	2020-07-06	1.0	0.18	19.0	3.429					Q33
Finland	2020-07-07									Q33
Finland	2020-07-08	2.0	0.361	19.0	3.429					Q33
Finland	2020-07-09									Q33
Finland	2020-07-10	0.0	0.0	6.0	1.083					Q33
Finland	2020-07-11									Q33
Finland	2020-07-12									Q33
Finland	2020-07-13	1.0	0.18	8.0	1.444					Q33
Finland	2020-07-14									Q33
Finland	2020-07-15	0.0	0.0	7.0	1.263					Q33
Finland	2020-07-16									Q33
Finland	2020-07-17	1.0	0.18	6.0	1.083					Q33
Finland	2020-07-18									Q33
Finland	2020-07-19									Q33
Finland	2020-07-20	1.0	0.18	6.0	1.083					Q33
Finland	2020-07-21	1.0	0.18	6.0	1.083					Q33
Finland	2020-07-22	0.0	0.0	4.0	0.722					Q33
Finland	2020-07-23									Q33
Finland	2020-07-24	0.0	0.0	4.0	0.722					Q33
Finland	2020-07-25									Q33
Finland	2020-07-26									Q33
Finland	2020-07-27	0.0	0.0	5.0	0.902					Q33
Finland	2020-07-28									Q33
Finland	2020-07-29	0.0	0.0	4.0	0.722					Q33
Finland	2020-07-30									Q33
Finland	2020-07-31	0.0	0.0	8.0	1.444					Q33
Finland	2020-08-01									Q33
Finland	2020-08-02									Q33
Finland	2020-08-03	0.0	0.0	9.0	1.624					Q33
Finland	2020-08-04	1.0	0.18	6.0	1.083					Q33
Finland	2020-08-05	0.0	0.0	6.0	1.083					Q33
Finland	2020-08-06									Q33
Finland	2020-08-07	0.0	0.0	3.0	0.541					Q33
Finland	2020-08-08									Q33
Finland	2020-08-09									Q33
Finland	2020-08-10	1.0	0.18	5.0	0.902					Q33
Finland	2020-08-11									Q33
Finland	2020-08-12	1.0	0.18	7.0	1.263					Q33
Finland	2020-08-13									Q33
Finland	2020-08-14	0.0	0.0	6.0	1.083					Q33
Finland	2020-08-15									Q33
Finland	2020-08-16									Q33
Finland	2020-08-17	0.0	0.0	5.0	0.902					Q33
Finland	2020-08-18									Q33
Finland	2020-08-19	0.0	0.0	8.0	1.444					Q33
Finland	2020-08-20									Q33
Finland	2020-08-21	0.0	0.0	11.0	1.985					Q33
Finland	2020-08-22									Q33
Finland	2020-08-23									Q33
Finland	2020-08-24	1.0	0.18	12.0	2.166					Q33
Finland	2020-08-25									Q33
Finland	2020-08-26	1.0	0.18	5.0	0.902					Q33
Finland	2020-08-27									Q33
Finland	2020-08-28	1.0	0.18	11.0	1.985					Q33
Finland	2020-08-29									Q33
Finland	2020-08-30									Q33
Finland	2020-08-31	1.0	0.18	10.0	1.805					Q33
Finland	2020-09-01									Q33
Finland	2020-09-02	2.0	0.361	9.0	1.624					Q33
Finland	2020-09-03									Q33
Finland	2020-09-04	1.0	0.18	14.0	2.5269999999999997					Q33
Finland	2020-09-05									Q33
Finland	2020-09-06									Q33
Finland	2020-09-07	1.0	0.18	16.0	2.888					Q33
Finland	2020-09-08									Q33
Finland	2020-09-09	1.0	0.18	6.0	1.083					Q33
Finland	2020-09-10									Q33
Finland	2020-09-11	1.0	0.18	8.0	1.444					Q33
Finland	2020-09-12									Q33
Finland	2020-09-13									Q33
Finland	2020-09-14	3.0	0.541	10.0	1.805					Q33
Finland	2020-09-15									Q33
Finland	2020-09-16	3.0	0.541	14.0	2.5269999999999997					Q33
Finland	2020-09-17									Q33
Finland	2020-09-18	3.0	0.541	16.0	2.888					Q33
Finland	2020-09-19									Q33
Finland	2020-09-20									Q33
Finland	2020-09-21	2.0	0.361	19.0	3.429					Q33
Finland	2020-09-22									Q33
Finland	2020-09-23	4.0	0.722	22.0	3.971					Q33
Finland	2020-09-24									Q33
Finland	2020-09-25	2.0	0.361	21.0	3.79					Q33
Finland	2020-09-26									Q33
Finland	2020-09-27									Q33
Finland	2020-09-28	4.0	0.722	22.0	3.971					Q33
Finland	2020-09-29									Q33
Finland	2020-09-30	4.0	0.722	19.0	3.429					Q33
Finland	2020-10-01									Q33
Finland	2020-10-02	4.0	0.722	21.0	3.79					Q33
Finland	2020-10-03									Q33
Finland	2020-10-04									Q33
Finland	2020-10-05	8.0	1.444	28.0	5.053					Q33
Finland	2020-10-06									Q33
Finland	2020-10-07	5.0	0.902	31.0	5.595					Q33
Finland	2020-10-08									Q33
Finland	2020-10-09	5.0	0.902	37.0	6.678					Q33
Finland	2020-10-10									Q33
Finland	2020-10-11									Q33
Finland	2020-10-12	10.0	1.805	46.0	8.302					Q33
Finland	2020-10-13									Q33
Finland	2020-10-14	8.0	1.444	48.0	8.663					Q33
Finland	2020-10-15									Q33
Finland	2020-10-16	6.0	1.083	56.0	10.107000000000001					Q33
Finland	2020-10-17									Q33
Finland	2020-10-18									Q33
Finland	2020-10-19	7.0	1.263	62.0	11.19					Q33
Finland	2020-10-20									Q33
Finland	2020-10-21	7.0	1.263	65.0	11.731					Q33
Finland	2020-10-22									Q33
Finland	2020-10-23	11.0	1.985	70.0	12.634					Q33
Finland	2020-10-24									Q33
Finland	2020-10-25									Q33
Finland	2020-10-26									Q33
Finland	2020-10-27									Q33
Finland	2020-10-28									Q33
Finland	2020-10-29									Q33
Finland	2020-10-30									Q33
Finland	2020-10-31									Q33
Finland	2020-11-01									Q33
Finland	2020-11-02									Q33
Fiji	2020-01-30									Q712
Fiji	2020-01-31									Q712
Fiji	2020-02-01									Q712
Fiji	2020-02-02									Q712
Fiji	2020-02-03									Q712
Fiji	2020-02-04									Q712
Fiji	2020-02-05									Q712
Fiji	2020-02-06									Q712
Fiji	2020-02-07									Q712
Fiji	2020-02-08									Q712
Fiji	2020-02-09									Q712
Fiji	2020-02-10									Q712
Fiji	2020-02-11									Q712
Fiji	2020-02-12									Q712
Fiji	2020-02-13									Q712
Fiji	2020-02-14									Q712
Fiji	2020-02-15									Q712
Fiji	2020-02-16									Q712
Fiji	2020-02-17									Q712
Fiji	2020-02-18									Q712
Fiji	2020-02-19									Q712
Fiji	2020-02-20									Q712
Fiji	2020-02-21									Q712
Fiji	2020-02-22									Q712
Fiji	2020-02-23									Q712
Fiji	2020-02-24									Q712
Fiji	2020-02-25									Q712
Fiji	2020-02-26									Q712
Fiji	2020-02-27									Q712
Fiji	2020-02-28									Q712
Fiji	2020-02-29									Q712
Fiji	2020-03-01									Q712
Fiji	2020-03-02									Q712
Fiji	2020-03-03									Q712
Fiji	2020-03-04									Q712
Fiji	2020-03-05									Q712
Fiji	2020-03-06									Q712
Fiji	2020-03-07									Q712
Fiji	2020-03-08									Q712
Fiji	2020-03-09									Q712
Fiji	2020-03-10									Q712
Fiji	2020-03-11									Q712
Fiji	2020-03-12									Q712
Fiji	2020-03-13									Q712
Fiji	2020-03-14									Q712
Fiji	2020-03-15									Q712
Fiji	2020-03-16									Q712
Fiji	2020-03-17									Q712
Fiji	2020-03-18									Q712
Fiji	2020-03-19									Q712
Fiji	2020-03-20									Q712
Fiji	2020-03-21									Q712
Fiji	2020-03-22									Q712
Fiji	2020-03-23									Q712
Fiji	2020-03-24									Q712
Fiji	2020-03-25									Q712
Fiji	2020-03-26									Q712
Fiji	2020-03-27									Q712
Fiji	2020-03-28									Q712
Fiji	2020-03-29									Q712
Fiji	2020-03-30									Q712
Fiji	2020-03-31									Q712
Fiji	2020-04-01									Q712
Fiji	2020-04-02									Q712
Fiji	2020-04-03									Q712
Fiji	2020-04-04									Q712
Fiji	2020-04-05									Q712
Fiji	2020-04-06									Q712
Fiji	2020-04-07									Q712
Fiji	2020-04-08									Q712
Fiji	2020-04-09									Q712
Fiji	2020-04-10									Q712
Fiji	2020-04-11									Q712
Fiji	2020-04-12									Q712
Fiji	2020-04-13									Q712
Fiji	2020-04-14									Q712
Fiji	2020-04-15									Q712
Fiji	2020-04-16									Q712
Fiji	2020-04-17									Q712
Fiji	2020-04-18									Q712
Fiji	2020-04-19									Q712
Fiji	2020-04-20									Q712
Fiji	2020-04-21									Q712
Fiji	2020-04-22									Q712
Fiji	2020-04-23									Q712
Fiji	2020-04-24									Q712
Fiji	2020-04-25									Q712
Fiji	2020-04-26									Q712
Fiji	2020-04-27									Q712
Fiji	2020-04-28									Q712
Fiji	2020-04-29									Q712
Fiji	2020-04-30									Q712
Fiji	2020-05-01									Q712
Fiji	2020-05-02									Q712
Fiji	2020-05-03									Q712
Fiji	2020-05-04									Q712
Fiji	2020-05-05									Q712
Fiji	2020-05-06									Q712
Fiji	2020-05-07									Q712
Fiji	2020-05-08									Q712
Fiji	2020-05-09									Q712
Fiji	2020-05-10									Q712
Fiji	2020-05-11									Q712
Fiji	2020-05-12									Q712
Fiji	2020-05-13									Q712
Fiji	2020-05-14									Q712
Fiji	2020-05-15									Q712
Fiji	2020-05-16									Q712
Fiji	2020-05-17									Q712
Fiji	2020-05-18									Q712
Fiji	2020-05-19									Q712
Fiji	2020-05-20									Q712
Fiji	2020-05-21									Q712
Fiji	2020-05-22									Q712
Fiji	2020-05-23									Q712
Fiji	2020-05-24									Q712
Fiji	2020-05-25									Q712
Fiji	2020-05-26									Q712
Fiji	2020-05-27									Q712
Fiji	2020-05-28									Q712
Fiji	2020-05-29									Q712
Fiji	2020-05-30									Q712
Fiji	2020-05-31									Q712
Fiji	2020-06-01									Q712
Fiji	2020-06-02									Q712
Fiji	2020-06-03									Q712
Fiji	2020-06-04									Q712
Fiji	2020-06-05									Q712
Fiji	2020-06-06									Q712
Fiji	2020-06-07									Q712
Fiji	2020-06-08									Q712
Fiji	2020-06-09									Q712
Fiji	2020-06-10									Q712
Fiji	2020-06-11									Q712
Fiji	2020-06-12									Q712
Fiji	2020-06-13									Q712
Fiji	2020-06-14									Q712
Fiji	2020-06-15									Q712
Fiji	2020-06-16									Q712
Fiji	2020-06-17									Q712
Fiji	2020-06-18									Q712
Fiji	2020-06-19									Q712
Fiji	2020-06-20									Q712
Fiji	2020-06-21									Q712
Fiji	2020-06-22									Q712
Fiji	2020-06-23									Q712
Fiji	2020-06-24									Q712
Fiji	2020-06-25									Q712
Fiji	2020-06-26									Q712
Fiji	2020-06-27									Q712
Fiji	2020-06-28									Q712
Fiji	2020-06-29									Q712
Fiji	2020-06-30									Q712
Fiji	2020-07-01									Q712
Fiji	2020-07-02									Q712
Fiji	2020-07-03									Q712
Fiji	2020-07-04									Q712
Fiji	2020-07-05									Q712
Fiji	2020-07-06									Q712
Fiji	2020-07-07									Q712
Fiji	2020-07-08									Q712
Fiji	2020-07-09									Q712
Fiji	2020-07-10									Q712
Fiji	2020-07-11									Q712
Fiji	2020-07-12									Q712
Fiji	2020-07-13									Q712
Fiji	2020-07-14									Q712
Fiji	2020-07-15									Q712
Fiji	2020-07-16									Q712
Fiji	2020-07-17									Q712
Fiji	2020-07-18									Q712
Fiji	2020-07-19									Q712
Fiji	2020-07-20									Q712
Fiji	2020-07-21									Q712
Fiji	2020-07-22									Q712
Fiji	2020-07-23									Q712
Fiji	2020-07-24									Q712
Fiji	2020-07-25									Q712
Fiji	2020-07-26									Q712
Fiji	2020-07-27									Q712
Fiji	2020-07-28									Q712
Fiji	2020-07-29									Q712
Fiji	2020-07-30									Q712
Fiji	2020-07-31									Q712
Fiji	2020-08-01									Q712
Fiji	2020-08-02									Q712
Fiji	2020-08-03									Q712
Fiji	2020-08-04									Q712
Fiji	2020-08-05									Q712
Fiji	2020-08-06									Q712
Fiji	2020-08-07									Q712
Fiji	2020-08-08									Q712
Fiji	2020-08-09									Q712
Fiji	2020-08-10									Q712
Fiji	2020-08-11									Q712
Fiji	2020-08-12									Q712
Fiji	2020-08-13									Q712
Fiji	2020-08-14									Q712
Fiji	2020-08-15									Q712
Fiji	2020-08-16									Q712
Fiji	2020-08-17									Q712
Fiji	2020-08-18									Q712
Fiji	2020-08-19									Q712
Fiji	2020-08-20									Q712
Fiji	2020-08-21									Q712
Fiji	2020-08-22									Q712
Fiji	2020-08-23									Q712
Fiji	2020-08-24									Q712
Fiji	2020-08-25									Q712
Fiji	2020-08-26									Q712
Fiji	2020-08-27									Q712
Fiji	2020-08-28									Q712
Fiji	2020-08-29									Q712
Fiji	2020-08-30									Q712
Fiji	2020-08-31									Q712
Fiji	2020-09-01									Q712
Fiji	2020-09-02									Q712
Fiji	2020-09-03									Q712
Fiji	2020-09-04									Q712
Fiji	2020-09-05									Q712
Fiji	2020-09-06									Q712
Fiji	2020-09-07									Q712
Fiji	2020-09-08									Q712
Fiji	2020-09-09									Q712
Fiji	2020-09-10									Q712
Fiji	2020-09-11									Q712
Fiji	2020-09-12									Q712
Fiji	2020-09-13									Q712
Fiji	2020-09-14									Q712
Fiji	2020-09-15									Q712
Fiji	2020-09-16									Q712
Fiji	2020-09-17									Q712
Fiji	2020-09-18									Q712
Fiji	2020-09-19									Q712
Fiji	2020-09-20									Q712
Fiji	2020-09-21									Q712
Fiji	2020-09-22									Q712
Fiji	2020-09-23									Q712
Fiji	2020-09-24									Q712
Fiji	2020-09-25									Q712
Fiji	2020-09-26									Q712
Fiji	2020-09-27									Q712
Fiji	2020-09-28									Q712
Fiji	2020-09-29									Q712
Fiji	2020-09-30									Q712
Fiji	2020-10-01									Q712
Fiji	2020-10-02									Q712
Fiji	2020-10-03									Q712
Fiji	2020-10-04									Q712
Fiji	2020-10-05									Q712
Fiji	2020-10-06									Q712
Fiji	2020-10-07									Q712
Fiji	2020-10-08									Q712
Fiji	2020-10-09									Q712
Fiji	2020-10-10									Q712
Fiji	2020-10-11									Q712
Fiji	2020-10-12									Q712
Fiji	2020-10-13									Q712
Fiji	2020-10-14									Q712
Fiji	2020-10-15									Q712
Fiji	2020-10-16									Q712
Fiji	2020-10-17									Q712
Fiji	2020-10-18									Q712
Fiji	2020-10-19									Q712
Fiji	2020-10-20									Q712
Fiji	2020-10-21									Q712
Fiji	2020-10-22									Q712
Fiji	2020-10-23									Q712
Fiji	2020-10-24									Q712
Fiji	2020-10-25									Q712
Fiji	2020-10-26									Q712
Fiji	2020-10-27									Q712
Fiji	2020-10-28									Q712
Fiji	2020-10-29									Q712
Fiji	2020-10-30									Q712
Fiji	2020-10-31									Q712
Fiji	2020-11-01									Q712
Fiji	2020-11-02									Q712
Falkland Islands	2020-04-04									Q9648
Falkland Islands	2020-04-05									Q9648
Falkland Islands	2020-04-06									Q9648
Falkland Islands	2020-04-07									Q9648
Falkland Islands	2020-04-08									Q9648
Falkland Islands	2020-04-09									Q9648
Falkland Islands	2020-04-10									Q9648
Falkland Islands	2020-04-11									Q9648
Falkland Islands	2020-04-12									Q9648
Falkland Islands	2020-04-13									Q9648
Falkland Islands	2020-04-14									Q9648
Falkland Islands	2020-04-15									Q9648
Falkland Islands	2020-04-16									Q9648
Falkland Islands	2020-04-17									Q9648
Falkland Islands	2020-04-18									Q9648
Falkland Islands	2020-04-19									Q9648
Falkland Islands	2020-04-20									Q9648
Falkland Islands	2020-04-21									Q9648
Falkland Islands	2020-04-22									Q9648
Falkland Islands	2020-04-23									Q9648
Falkland Islands	2020-04-24									Q9648
Falkland Islands	2020-04-25									Q9648
Falkland Islands	2020-04-26									Q9648
Falkland Islands	2020-04-27									Q9648
Falkland Islands	2020-04-28									Q9648
Falkland Islands	2020-04-29									Q9648
Falkland Islands	2020-04-30									Q9648
Falkland Islands	2020-05-01									Q9648
Falkland Islands	2020-05-02									Q9648
Falkland Islands	2020-05-03									Q9648
Falkland Islands	2020-05-04									Q9648
Falkland Islands	2020-05-05									Q9648
Falkland Islands	2020-05-06									Q9648
Falkland Islands	2020-05-07									Q9648
Falkland Islands	2020-05-08									Q9648
Falkland Islands	2020-05-09									Q9648
Falkland Islands	2020-05-10									Q9648
Falkland Islands	2020-05-11									Q9648
Falkland Islands	2020-05-12									Q9648
Falkland Islands	2020-05-13									Q9648
Falkland Islands	2020-05-14									Q9648
Falkland Islands	2020-05-15									Q9648
Falkland Islands	2020-05-16									Q9648
Falkland Islands	2020-05-17									Q9648
Falkland Islands	2020-05-18									Q9648
Falkland Islands	2020-05-19									Q9648
Falkland Islands	2020-05-20									Q9648
Falkland Islands	2020-05-21									Q9648
Falkland Islands	2020-05-22									Q9648
Falkland Islands	2020-05-23									Q9648
Falkland Islands	2020-05-24									Q9648
Falkland Islands	2020-05-25									Q9648
Falkland Islands	2020-05-26									Q9648
Falkland Islands	2020-05-27									Q9648
Falkland Islands	2020-05-28									Q9648
Falkland Islands	2020-05-29									Q9648
Falkland Islands	2020-05-30									Q9648
Falkland Islands	2020-05-31									Q9648
Falkland Islands	2020-06-01									Q9648
Falkland Islands	2020-06-02									Q9648
Falkland Islands	2020-06-03									Q9648
Falkland Islands	2020-06-04									Q9648
Falkland Islands	2020-06-05									Q9648
Falkland Islands	2020-06-06									Q9648
Falkland Islands	2020-06-07									Q9648
Falkland Islands	2020-06-08									Q9648
Falkland Islands	2020-06-09									Q9648
Falkland Islands	2020-06-10									Q9648
Falkland Islands	2020-06-11									Q9648
Falkland Islands	2020-06-12									Q9648
Falkland Islands	2020-06-13									Q9648
Falkland Islands	2020-06-14									Q9648
Falkland Islands	2020-06-15									Q9648
Falkland Islands	2020-06-16									Q9648
Falkland Islands	2020-06-17									Q9648
Falkland Islands	2020-06-18									Q9648
Falkland Islands	2020-06-19									Q9648
Falkland Islands	2020-06-20									Q9648
Falkland Islands	2020-06-21									Q9648
Falkland Islands	2020-06-22									Q9648
Falkland Islands	2020-06-23									Q9648
Falkland Islands	2020-06-24									Q9648
Falkland Islands	2020-06-25									Q9648
Falkland Islands	2020-06-26									Q9648
Falkland Islands	2020-06-27									Q9648
Falkland Islands	2020-06-28									Q9648
Falkland Islands	2020-06-29									Q9648
Falkland Islands	2020-06-30									Q9648
Falkland Islands	2020-07-01									Q9648
Falkland Islands	2020-07-02									Q9648
Falkland Islands	2020-07-03									Q9648
Falkland Islands	2020-07-04									Q9648
Falkland Islands	2020-07-05									Q9648
Falkland Islands	2020-07-06									Q9648
Falkland Islands	2020-07-07									Q9648
Falkland Islands	2020-07-08									Q9648
Falkland Islands	2020-07-09									Q9648
Falkland Islands	2020-07-10									Q9648
Falkland Islands	2020-07-11									Q9648
Falkland Islands	2020-07-12									Q9648
Falkland Islands	2020-07-13									Q9648
Falkland Islands	2020-07-14									Q9648
Falkland Islands	2020-07-15									Q9648
Falkland Islands	2020-07-16									Q9648
Falkland Islands	2020-07-17									Q9648
Falkland Islands	2020-07-18									Q9648
Falkland Islands	2020-07-19									Q9648
Falkland Islands	2020-07-20									Q9648
Falkland Islands	2020-07-21									Q9648
Falkland Islands	2020-07-22									Q9648
Falkland Islands	2020-07-23									Q9648
Falkland Islands	2020-07-24									Q9648
Falkland Islands	2020-07-25									Q9648
Falkland Islands	2020-07-26									Q9648
Falkland Islands	2020-07-27									Q9648
Falkland Islands	2020-07-28									Q9648
Falkland Islands	2020-07-29									Q9648
Falkland Islands	2020-07-30									Q9648
Falkland Islands	2020-07-31									Q9648
Falkland Islands	2020-08-01									Q9648
Falkland Islands	2020-08-02									Q9648
Falkland Islands	2020-08-03									Q9648
Falkland Islands	2020-08-04									Q9648
Falkland Islands	2020-08-05									Q9648
Falkland Islands	2020-08-06									Q9648
Falkland Islands	2020-08-07									Q9648
Falkland Islands	2020-08-08									Q9648
Falkland Islands	2020-08-09									Q9648
Falkland Islands	2020-08-10									Q9648
Falkland Islands	2020-08-11									Q9648
Falkland Islands	2020-08-12									Q9648
Falkland Islands	2020-08-13									Q9648
Falkland Islands	2020-08-14									Q9648
Falkland Islands	2020-08-15									Q9648
Falkland Islands	2020-08-16									Q9648
Falkland Islands	2020-08-17									Q9648
Falkland Islands	2020-08-18									Q9648
Falkland Islands	2020-08-19									Q9648
Falkland Islands	2020-08-20									Q9648
Falkland Islands	2020-08-21									Q9648
Falkland Islands	2020-08-22									Q9648
Falkland Islands	2020-08-23									Q9648
Falkland Islands	2020-08-24									Q9648
Falkland Islands	2020-08-25									Q9648
Falkland Islands	2020-08-26									Q9648
Falkland Islands	2020-08-27									Q9648
Falkland Islands	2020-08-28									Q9648
Falkland Islands	2020-08-29									Q9648
Falkland Islands	2020-08-30									Q9648
Falkland Islands	2020-08-31									Q9648
Falkland Islands	2020-09-01									Q9648
Falkland Islands	2020-09-02									Q9648
Falkland Islands	2020-09-03									Q9648
Falkland Islands	2020-09-04									Q9648
Falkland Islands	2020-09-05									Q9648
Falkland Islands	2020-09-06									Q9648
Falkland Islands	2020-09-07									Q9648
Falkland Islands	2020-09-08									Q9648
Falkland Islands	2020-09-09									Q9648
Falkland Islands	2020-09-10									Q9648
Falkland Islands	2020-09-11									Q9648
Falkland Islands	2020-09-12									Q9648
Falkland Islands	2020-09-13									Q9648
Falkland Islands	2020-09-14									Q9648
Falkland Islands	2020-09-15									Q9648
Falkland Islands	2020-09-16									Q9648
Falkland Islands	2020-09-17									Q9648
Falkland Islands	2020-09-18									Q9648
Falkland Islands	2020-09-19									Q9648
Falkland Islands	2020-09-20									Q9648
Falkland Islands	2020-09-21									Q9648
Falkland Islands	2020-09-22									Q9648
Falkland Islands	2020-09-23									Q9648
Falkland Islands	2020-09-24									Q9648
Falkland Islands	2020-09-25									Q9648
Falkland Islands	2020-09-26									Q9648
Falkland Islands	2020-09-27									Q9648
Falkland Islands	2020-09-28									Q9648
Falkland Islands	2020-09-29									Q9648
Falkland Islands	2020-09-30									Q9648
Falkland Islands	2020-10-01									Q9648
Falkland Islands	2020-10-02									Q9648
Falkland Islands	2020-10-03									Q9648
Falkland Islands	2020-10-04									Q9648
Falkland Islands	2020-10-05									Q9648
Falkland Islands	2020-10-06									Q9648
Falkland Islands	2020-10-07									Q9648
Falkland Islands	2020-10-08									Q9648
Falkland Islands	2020-10-09									Q9648
Falkland Islands	2020-10-10									Q9648
Falkland Islands	2020-10-11									Q9648
Falkland Islands	2020-10-12									Q9648
Falkland Islands	2020-10-13									Q9648
Falkland Islands	2020-10-14									Q9648
Falkland Islands	2020-10-15									Q9648
Falkland Islands	2020-10-16									Q9648
Falkland Islands	2020-10-17									Q9648
Falkland Islands	2020-10-18									Q9648
Falkland Islands	2020-10-19									Q9648
Falkland Islands	2020-10-20									Q9648
Falkland Islands	2020-10-21									Q9648
Falkland Islands	2020-10-22									Q9648
Falkland Islands	2020-10-23									Q9648
Falkland Islands	2020-10-24									Q9648
Falkland Islands	2020-10-25									Q9648
Falkland Islands	2020-10-26									Q9648
Falkland Islands	2020-10-27									Q9648
Falkland Islands	2020-10-28									Q9648
Falkland Islands	2020-10-29									Q9648
Falkland Islands	2020-10-30									Q9648
Falkland Islands	2020-10-31									Q9648
Falkland Islands	2020-11-01									Q9648
Falkland Islands	2020-11-02									Q9648
France	2019-12-31									Q142
France	2020-01-01									Q142
France	2020-01-02									Q142
France	2020-01-03									Q142
France	2020-01-04									Q142
France	2020-01-05									Q142
France	2020-01-06									Q142
France	2020-01-07									Q142
France	2020-01-08									Q142
France	2020-01-09									Q142
France	2020-01-10									Q142
France	2020-01-11									Q142
France	2020-01-12									Q142
France	2020-01-13									Q142
France	2020-01-14									Q142
France	2020-01-15									Q142
France	2020-01-16									Q142
France	2020-01-17									Q142
France	2020-01-18									Q142
France	2020-01-19									Q142
France	2020-01-20									Q142
France	2020-01-21									Q142
France	2020-01-22									Q142
France	2020-01-23									Q142
France	2020-01-24									Q142
France	2020-01-25									Q142
France	2020-01-26									Q142
France	2020-01-27									Q142
France	2020-01-28									Q142
France	2020-01-29									Q142
France	2020-01-30									Q142
France	2020-01-31									Q142
France	2020-02-01									Q142
France	2020-02-02	1.0	0.015	6.0	0.092					Q142
France	2020-02-03	1.0	0.015	6.0	0.092					Q142
France	2020-02-04	1.0	0.015	6.0	0.092					Q142
